file,element,cv,role_a,role_b,a_onsets,b_onsets,exact_fraction_a,nearest_abs_ticks_p50,nearest_abs_qn_p50,nearest_signed_ticks_p50,jaccard
Factory Styles/60's Dance.mid,Intro 1,2,DRUM,ACC3,141,45,0.11347517730496454,46.0,0.23958333333333334,0.0,0.09411764705882353
Factory Styles/60's Dance.mid,Fill 1,2,DRUM,PERC,8,22,1.0,0.0,0.0,0.0,0.36363636363636365
Factory Styles/60's Dance.mid,Fill 1,2,DRUM,BASS,8,8,0.875,0.0,0.0,0.0,0.7777777777777778
Factory Styles/60's Dance.mid,Fill 1,2,BASS,ACC1,8,29,0.125,7.0,0.036458333333333336,2.0,0.027777777777777776
Factory Styles/60's Dance.mid,Fill 1,2,BASS,ACC2,8,14,0.625,0.0,0.0,0.0,0.29411764705882354
Factory Styles/60's Dance.mid,Fill 1,2,DRUM,ACC1,8,29,0.125,7.0,0.036458333333333336,2.0,0.027777777777777776
Factory Styles/60's Dance.mid,Fill 1,2,DRUM,ACC2,8,14,0.625,0.0,0.0,0.0,0.29411764705882354
Factory Styles/60's Dance.mid,Fill 1,2,DRUM,ACC3,8,7,0.125,2.0,0.010416666666666666,-2.0,0.07142857142857142
Factory Styles/60's Dance.mid,Ending 1,2,DRUM,PERC,27,39,0.9259259259259259,0.0,0.0,0.0,0.6097560975609756
Factory Styles/60's Dance.mid,Ending 1,2,DRUM,BASS,27,19,0.5925925925925926,0.0,0.0,0.0,0.5333333333333333
Factory Styles/60's Dance.mid,Ending 1,2,BASS,ACC1,19,50,0.8421052631578947,0.0,0.0,0.0,0.3018867924528302
Factory Styles/60's Dance.mid,Ending 1,2,BASS,ACC2,19,30,0.3157894736842105,2.0,0.010416666666666666,2.0,0.13953488372093023
Factory Styles/60's Dance.mid,Ending 1,2,DRUM,ACC1,27,50,0.9629629629629629,0.0,0.0,0.0,0.5098039215686274
Factory Styles/60's Dance.mid,Ending 1,2,DRUM,ACC2,27,30,0.2962962962962963,4.0,0.020833333333333332,0.0,0.16326530612244897
Factory Styles/60's Dance.mid,Ending 1,2,DRUM,ACC3,27,19,0.3333333333333333,2.0,0.010416666666666666,0.0,0.24324324324324326
Factory Styles/60's Dance.mid,Variation 1,3,DRUM,PERC,91,66,0.7032967032967034,0.0,0.0,0.0,0.6881720430107527
Factory Styles/60's Dance.mid,Variation 1,3,DRUM,BASS,91,40,0.3516483516483517,2.0,0.010416666666666666,0.0,0.32323232323232326
Factory Styles/60's Dance.mid,Variation 1,3,BASS,ACC1,40,160,0.6,0.0,0.0,0.0,0.13636363636363635
Factory Styles/60's Dance.mid,Variation 1,3,BASS,ACC2,40,52,0.2,3.0,0.015625,1.0,0.09523809523809523
Factory Styles/60's Dance.mid,Variation 1,3,DRUM,ACC1,91,160,0.6373626373626373,0.0,0.0,0.0,0.3005181347150259
Factory Styles/60's Dance.mid,Variation 1,3,DRUM,ACC2,91,52,0.17582417582417584,4.0,0.020833333333333332,0.0,0.12598425196850394
Factory Styles/60's Dance.mid,Variation 1,3,DRUM,ACC3,91,29,0.0989010989010989,88.0,0.4583333333333333,2.0,0.08108108108108109
Factory Styles/60's Dance.mid,Variation 2,3,DRUM,PERC,85,66,0.7529411764705882,0.0,0.0,0.0,0.735632183908046
Factory Styles/60's Dance.mid,Variation 2,3,DRUM,BASS,85,55,0.5647058823529412,0.0,0.0,0.0,0.5217391304347826
Factory Styles/60's Dance.mid,Variation 2,3,BASS,ACC1,55,104,0.3090909090909091,2.0,0.010416666666666666,-2.0,0.11971830985915492
Factory Styles/60's Dance.mid,Variation 2,3,BASS,ACC2,55,53,0.21818181818181817,4.0,0.020833333333333332,0.0,0.125
Factory Styles/60's Dance.mid,Variation 2,3,DRUM,ACC1,85,104,0.4117647058823529,2.0,0.010416666666666666,-2.0,0.22727272727272727
Factory Styles/60's Dance.mid,Variation 2,3,DRUM,ACC2,85,53,0.21176470588235294,4.0,0.020833333333333332,0.0,0.15
Factory Styles/60's Dance.mid,Variation 2,3,DRUM,ACC3,85,52,0.35294117647058826,2.0,0.010416666666666666,0.0,0.2803738317757009
Factory Styles/60's Dance.mid,Variation 3,3,DRUM,PERC,91,64,0.7032967032967034,0.0,0.0,0.0,0.7032967032967034
Factory Styles/60's Dance.mid,Variation 3,3,DRUM,BASS,91,40,0.26373626373626374,6.0,0.03125,0.0,0.22429906542056074
Factory Styles/60's Dance.mid,Variation 3,3,BASS,ACC1,40,52,0.15,6.0,0.03125,-6.0,0.06976744186046512
Factory Styles/60's Dance.mid,Variation 3,3,BASS,ACC2,40,74,0.4,5.0,0.026041666666666668,-2.0,0.16326530612244897
Factory Styles/60's Dance.mid,Variation 3,3,DRUM,ACC1,91,52,0.2857142857142857,2.0,0.010416666666666666,0.0,0.2222222222222222
Factory Styles/60's Dance.mid,Variation 3,3,DRUM,ACC2,91,74,0.3956043956043956,2.0,0.010416666666666666,0.0,0.27906976744186046
Factory Styles/60's Dance.mid,Variation 3,3,DRUM,ACC3,91,40,0.21978021978021978,94.0,0.4895833333333333,0.0,0.18018018018018017
Factory Styles/60's Dance.mid,Variation 4,3,DRUM,PERC,85,64,0.7529411764705882,0.0,0.0,0.0,0.7529411764705882
Factory Styles/60's Dance.mid,Variation 4,3,DRUM,BASS,85,46,0.35294117647058826,2.0,0.010416666666666666,0.0,0.297029702970297
Factory Styles/60's Dance.mid,Variation 4,3,BASS,ACC1,46,52,0.43478260869565216,2.0,0.010416666666666666,0.0,0.2564102564102564
Factory Styles/60's Dance.mid,Variation 4,3,BASS,ACC2,46,68,0.4782608695652174,2.0,0.010416666666666666,0.0,0.2391304347826087
Factory Styles/60's Dance.mid,Variation 4,3,DRUM,ACC1,85,52,0.29411764705882354,2.0,0.010416666666666666,0.0,0.22321428571428573
Factory Styles/60's Dance.mid,Variation 4,3,DRUM,ACC2,85,68,0.38823529411764707,2.0,0.010416666666666666,0.0,0.275
Factory Styles/60's Dance.mid,Variation 4,3,DRUM,ACC3,85,52,0.29411764705882354,6.0,0.03125,0.0,0.22321428571428573
Factory Styles/60's Dance.mid,Variation 1,4,DRUM,PERC,91,66,0.7032967032967034,0.0,0.0,0.0,0.6881720430107527
Factory Styles/60's Dance.mid,Variation 1,4,DRUM,BASS,91,40,0.3516483516483517,2.0,0.010416666666666666,0.0,0.32323232323232326
Factory Styles/60's Dance.mid,Variation 1,4,BASS,ACC1,40,160,0.6,0.0,0.0,0.0,0.13636363636363635
Factory Styles/60's Dance.mid,Variation 1,4,BASS,ACC2,40,52,0.2,3.0,0.015625,1.0,0.09523809523809523
Factory Styles/60's Dance.mid,Variation 1,4,DRUM,ACC1,91,160,0.6373626373626373,0.0,0.0,0.0,0.3005181347150259
Factory Styles/60's Dance.mid,Variation 1,4,DRUM,ACC2,91,52,0.17582417582417584,4.0,0.020833333333333332,0.0,0.12598425196850394
Factory Styles/60's Dance.mid,Variation 1,4,DRUM,ACC3,91,29,0.0989010989010989,88.0,0.4583333333333333,2.0,0.08108108108108109
Factory Styles/60's Dance.mid,Variation 2,4,DRUM,PERC,85,66,0.7529411764705882,0.0,0.0,0.0,0.735632183908046
Factory Styles/60's Dance.mid,Variation 2,4,DRUM,BASS,85,60,0.611764705882353,0.0,0.0,0.0,0.5591397849462365
Factory Styles/60's Dance.mid,Variation 2,4,BASS,ACC1,60,104,0.23333333333333334,2.0,0.010416666666666666,-2.0,0.09333333333333334
Factory Styles/60's Dance.mid,Variation 2,4,BASS,ACC2,60,52,0.2,4.0,0.020833333333333332,0.0,0.12
Factory Styles/60's Dance.mid,Variation 2,4,DRUM,ACC1,85,104,0.4117647058823529,2.0,0.010416666666666666,-2.0,0.22727272727272727
Factory Styles/60's Dance.mid,Variation 2,4,DRUM,ACC2,85,52,0.18823529411764706,4.0,0.020833333333333332,0.0,0.1322314049586777
Factory Styles/60's Dance.mid,Variation 2,4,DRUM,ACC3,85,52,0.35294117647058826,2.0,0.010416666666666666,0.0,0.2803738317757009
Factory Styles/60's Dance.mid,Variation 3,4,DRUM,PERC,91,64,0.7032967032967034,0.0,0.0,0.0,0.7032967032967034
Factory Styles/60's Dance.mid,Variation 3,4,DRUM,BASS,91,36,0.3076923076923077,4.0,0.020833333333333332,0.0,0.2828282828282828
Factory Styles/60's Dance.mid,Variation 3,4,BASS,ACC1,36,52,0.16666666666666666,4.0,0.020833333333333332,-4.0,0.07317073170731707
Factory Styles/60's Dance.mid,Variation 3,4,BASS,ACC2,36,72,0.5,1.0,0.005208333333333333,0.0,0.2
Factory Styles/60's Dance.mid,Variation 3,4,DRUM,ACC1,91,52,0.2857142857142857,2.0,0.010416666666666666,0.0,0.2222222222222222
Factory Styles/60's Dance.mid,Variation 3,4,DRUM,ACC2,91,72,0.37362637362637363,2.0,0.010416666666666666,0.0,0.26356589147286824
Factory Styles/60's Dance.mid,Variation 3,4,DRUM,ACC3,91,40,0.21978021978021978,94.0,0.4895833333333333,0.0,0.18018018018018017
Factory Styles/60's Dance.mid,Variation 4,4,DRUM,PERC,85,64,0.7529411764705882,0.0,0.0,0.0,0.7529411764705882
Factory Styles/60's Dance.mid,Variation 4,4,DRUM,BASS,85,44,0.32941176470588235,2.0,0.010416666666666666,0.0,0.27722772277227725
Factory Styles/60's Dance.mid,Variation 4,4,BASS,ACC1,44,52,0.36363636363636365,2.0,0.010416666666666666,0.0,0.2
Factory Styles/60's Dance.mid,Variation 4,4,BASS,ACC2,44,68,0.45454545454545453,2.0,0.010416666666666666,0.0,0.21739130434782608
Factory Styles/60's Dance.mid,Variation 4,4,DRUM,ACC1,85,52,0.29411764705882354,2.0,0.010416666666666666,0.0,0.22321428571428573
Factory Styles/60's Dance.mid,Variation 4,4,DRUM,ACC2,85,68,0.38823529411764707,2.0,0.010416666666666666,0.0,0.275
Factory Styles/60's Dance.mid,Variation 4,4,DRUM,ACC3,85,52,0.29411764705882354,6.0,0.03125,0.0,0.22321428571428573
Factory Styles/60's Dance.mid,Variation 1,5,DRUM,PERC,91,66,0.7032967032967034,0.0,0.0,0.0,0.6881720430107527
Factory Styles/60's Dance.mid,Variation 1,5,DRUM,BASS,91,40,0.32967032967032966,2.0,0.010416666666666666,0.0,0.297029702970297
Factory Styles/60's Dance.mid,Variation 1,5,BASS,ACC1,40,160,0.75,0.0,0.0,0.0,0.17647058823529413
Factory Styles/60's Dance.mid,Variation 1,5,BASS,ACC2,40,52,0.15,4.0,0.020833333333333332,2.0,0.06976744186046512
Factory Styles/60's Dance.mid,Variation 1,5,DRUM,ACC1,91,160,0.6703296703296703,0.0,0.0,0.0,0.32105263157894737
Factory Styles/60's Dance.mid,Variation 1,5,DRUM,ACC2,91,52,0.17582417582417584,4.0,0.020833333333333332,0.0,0.12598425196850394
Factory Styles/60's Dance.mid,Variation 1,5,DRUM,ACC3,91,29,0.0989010989010989,88.0,0.4583333333333333,2.0,0.08108108108108109
Factory Styles/60's Dance.mid,Variation 4,5,DRUM,PERC,85,64,0.7529411764705882,0.0,0.0,0.0,0.7529411764705882
Factory Styles/60's Dance.mid,Variation 4,5,DRUM,BASS,85,44,0.32941176470588235,2.0,0.010416666666666666,0.0,0.27722772277227725
Factory Styles/60's Dance.mid,Variation 4,5,BASS,ACC1,44,52,0.36363636363636365,2.0,0.010416666666666666,0.0,0.2
Factory Styles/60's Dance.mid,Variation 4,5,BASS,ACC2,44,68,0.36363636363636365,2.0,0.010416666666666666,0.0,0.16666666666666666
Factory Styles/60's Dance.mid,Variation 4,5,DRUM,ACC1,85,52,0.29411764705882354,2.0,0.010416666666666666,0.0,0.22321428571428573
Factory Styles/60's Dance.mid,Variation 4,5,DRUM,ACC2,85,68,0.38823529411764707,2.0,0.010416666666666666,0.0,0.275
Factory Styles/60's Dance.mid,Variation 4,5,DRUM,ACC3,85,52,0.29411764705882354,6.0,0.03125,0.0,0.22321428571428573
Factory Styles/70's Disco 1.mid,Variation 1,1,DRUM,BASS,51,32,0.3137254901960784,2.0,0.010416666666666666,2.0,0.23880597014925373
Factory Styles/70's Disco 1.mid,Variation 1,1,BASS,ACC1,32,34,0.75,0.0,0.0,0.0,0.5714285714285714
Factory Styles/70's Disco 1.mid,Variation 1,1,DRUM,ACC1,51,34,0.1568627450980392,2.0,0.010416666666666666,2.0,0.1038961038961039
Factory Styles/70's Disco 1.mid,Variation 2,1,DRUM,PERC,67,64,0.23880597014925373,2.0,0.010416666666666666,2.0,0.1391304347826087
Factory Styles/70's Disco 1.mid,Variation 2,1,DRUM,BASS,67,32,0.23880597014925373,2.0,0.010416666666666666,2.0,0.1927710843373494
Factory Styles/70's Disco 1.mid,Variation 2,1,BASS,ACC1,32,56,1.0,0.0,0.0,0.0,0.5714285714285714
Factory Styles/70's Disco 1.mid,Variation 2,1,DRUM,ACC1,67,56,0.47761194029850745,2.0,0.010416666666666666,2.0,0.3516483516483517
Factory Styles/70's Disco 1.mid,Variation 2,1,DRUM,ACC3,67,64,0.47761194029850745,2.0,0.010416666666666666,0.0,0.32323232323232326
Factory Styles/70's Disco 1.mid,Variation 3,1,DRUM,PERC,58,64,0.3103448275862069,2.0,0.010416666666666666,2.0,0.17307692307692307
Factory Styles/70's Disco 1.mid,Variation 3,1,DRUM,BASS,58,32,0.27586206896551724,2.0,0.010416666666666666,0.0,0.21621621621621623
Factory Styles/70's Disco 1.mid,Variation 3,1,BASS,ACC1,32,64,1.0,0.0,0.0,0.0,0.5
Factory Styles/70's Disco 1.mid,Variation 3,1,BASS,ACC2,32,1,0.03125,1488.0,7.75,-1488.0,0.03125
Factory Styles/70's Disco 1.mid,Variation 3,1,DRUM,ACC1,58,64,0.3103448275862069,2.0,0.010416666666666666,2.0,0.17307692307692307
Factory Styles/70's Disco 1.mid,Variation 3,1,DRUM,ACC2,58,1,0.017241379310344827,1511.0,7.869791666666667,-1511.0,0.017241379310344827
Factory Styles/70's Disco 1.mid,Variation 3,1,DRUM,ACC3,58,64,0.3103448275862069,2.0,0.010416666666666666,2.0,0.17307692307692307
Factory Styles/70's Disco 1.mid,Variation 4,1,DRUM,PERC,57,64,0.7192982456140351,0.0,0.0,0.0,0.5125
Factory Styles/70's Disco 1.mid,Variation 4,1,DRUM,BASS,57,32,0.5614035087719298,0.0,0.0,0.0,0.5614035087719298
Factory Styles/70's Disco 1.mid,Variation 4,1,BASS,ACC1,32,64,1.0,0.0,0.0,0.0,0.5
Factory Styles/70's Disco 1.mid,Variation 4,1,BASS,ACC2,32,10,0.25,96.0,0.5,0.0,0.23529411764705882
Factory Styles/70's Disco 1.mid,Variation 4,1,DRUM,ACC1,57,64,0.7192982456140351,0.0,0.0,0.0,0.5125
Factory Styles/70's Disco 1.mid,Variation 4,1,DRUM,ACC2,57,10,0.17543859649122806,96.0,0.5,0.0,0.17543859649122806
Factory Styles/70's Disco 1.mid,Variation 4,1,DRUM,ACC3,57,64,0.7192982456140351,0.0,0.0,0.0,0.5125
Factory Styles/70's Disco 1.mid,Intro 1,1,DRUM,BASS,31,11,0.0,190.0,0.9895833333333334,2.0,0.0
Factory Styles/70's Disco 1.mid,Intro 1,1,BASS,ACC2,11,46,0.0,4.0,0.020833333333333332,-4.0,0.0
Factory Styles/70's Disco 1.mid,Intro 1,1,DRUM,ACC2,31,46,0.25806451612903225,2.0,0.010416666666666666,0.0,0.11594202898550725
Factory Styles/70's Disco 1.mid,Intro 2,1,DRUM,PERC,9,6,0.3333333333333333,96.0,0.5,-96.0,0.25
Factory Styles/70's Disco 1.mid,Intro 3,1,DRUM,PERC,11,16,0.45454545454545453,2.0,0.010416666666666666,0.0,0.22727272727272727
Factory Styles/70's Disco 1.mid,Fill 1,1,DRUM,PERC,16,16,0.375,2.0,0.010416666666666666,2.0,0.23076923076923078
Factory Styles/70's Disco 1.mid,Fill 1,1,DRUM,BASS,16,8,0.375,2.0,0.010416666666666666,0.0,0.3333333333333333
Factory Styles/70's Disco 1.mid,Fill 1,1,BASS,ACC1,8,16,1.0,0.0,0.0,0.0,0.5
Factory Styles/70's Disco 1.mid,Fill 1,1,BASS,ACC2,8,1,0.125,336.0,1.75,-336.0,0.125
Factory Styles/70's Disco 1.mid,Fill 1,1,DRUM,ACC1,16,16,0.5,1.0,0.005208333333333333,0.0,0.3333333333333333
Factory Styles/70's Disco 1.mid,Fill 1,1,DRUM,ACC2,16,1,0.0625,479.0,2.4947916666666665,-479.0,0.0625
Factory Styles/70's Disco 1.mid,Fill 1,1,DRUM,ACC3,16,16,0.5,1.0,0.005208333333333333,0.0,0.3333333333333333
Factory Styles/70's Disco 1.mid,Fill 2,1,DRUM,PERC,11,3,0.2727272727272727,144.0,0.75,144.0,0.2727272727272727
Factory Styles/70's Disco 1.mid,Fill 2,1,DRUM,BASS,11,7,0.45454545454545453,1.0,0.005208333333333333,0.0,0.38461538461538464
Factory Styles/70's Disco 1.mid,Fill 2,1,BASS,ACC2,7,5,0.42857142857142855,1.0,0.005208333333333333,0.0,0.3333333333333333
Factory Styles/70's Disco 1.mid,Fill 2,1,DRUM,ACC2,11,5,0.45454545454545453,48.0,0.25,0.0,0.45454545454545453
Factory Styles/70's Disco 1.mid,Break,1,DRUM,PERC,5,1,0.2,480.0,2.5,-480.0,0.2
Factory Styles/70's Disco 1.mid,Break,1,DRUM,BASS,5,2,0.4,13.0,0.06770833333333333,0.0,0.4
Factory Styles/70's Disco 1.mid,Break,1,BASS,ACC1,2,1,0.5,288.0,1.5,-288.0,0.5
Factory Styles/70's Disco 1.mid,Break,1,BASS,ACC2,2,1,0.5,288.0,1.5,-288.0,0.5
Factory Styles/70's Disco 1.mid,Break,1,DRUM,ACC1,5,1,0.2,480.0,2.5,-480.0,0.2
Factory Styles/70's Disco 1.mid,Break,1,DRUM,ACC2,5,1,0.2,480.0,2.5,-480.0,0.2
Factory Styles/70's Disco 1.mid,Ending 1,1,DRUM,PERC,12,3,0.25,96.0,0.5,96.0,0.25
Factory Styles/70's Disco 1.mid,Ending 1,1,DRUM,BASS,12,8,0.4166666666666667,1.5,0.0078125,0.0,0.3333333333333333
Factory Styles/70's Disco 1.mid,Ending 1,1,BASS,ACC2,8,6,0.5,1.0,0.005208333333333333,0.0,0.4
Factory Styles/70's Disco 1.mid,Ending 1,1,DRUM,ACC2,12,6,0.5,0.5,0.0026041666666666665,0.0,0.5
Factory Styles/70's Disco 1.mid,Ending 2,1,DRUM,BASS,4,4,0.75,0.0,0.0,0.0,0.6
Factory Styles/70's Disco 1.mid,Ending 2,1,BASS,ACC2,4,4,1.0,0.0,0.0,0.0,1.0
Factory Styles/70's Disco 1.mid,Ending 2,1,DRUM,ACC2,4,4,0.75,0.0,0.0,0.0,0.6
Factory Styles/70's Disco 1.mid,Ending 3,1,DRUM,PERC,17,16,0.35294117647058826,2.0,0.010416666666666666,2.0,0.2222222222222222
Factory Styles/70's Disco 1.mid,Ending 3,1,DRUM,BASS,17,9,0.4117647058823529,2.0,0.010416666666666666,0.0,0.3684210526315789
Factory Styles/70's Disco 1.mid,Ending 3,1,BASS,ACC1,9,17,0.7777777777777778,0.0,0.0,0.0,0.3684210526315789
Factory Styles/70's Disco 1.mid,Ending 3,1,BASS,ACC2,9,1,0.1111111111111111,384.0,2.0,-384.0,0.1111111111111111
Factory Styles/70's Disco 1.mid,Ending 3,1,DRUM,ACC1,17,17,0.47058823529411764,1.0,0.005208333333333333,1.0,0.3076923076923077
Factory Styles/70's Disco 1.mid,Ending 3,1,DRUM,ACC2,17,1,0.058823529411764705,480.0,2.5,-480.0,0.058823529411764705
Factory Styles/70's Disco 1.mid,Ending 3,1,DRUM,ACC3,17,17,0.47058823529411764,1.0,0.005208333333333333,1.0,0.3076923076923077
Factory Styles/70's Disco 1.mid,Intro 1,2,DRUM,BASS,31,12,0.2903225806451613,96.0,0.5,0.0,0.2647058823529412
Factory Styles/70's Disco 1.mid,Intro 1,2,BASS,ACC2,12,46,0.0,6.0,0.03125,6.0,0.0
Factory Styles/70's Disco 1.mid,Intro 1,2,DRUM,ACC2,31,46,0.0,8.0,0.041666666666666664,6.0,0.0
Factory Styles/70's Disco 1.mid,Ending 1,2,DRUM,PERC,12,3,0.25,96.0,0.5,96.0,0.25
Factory Styles/70's Disco 1.mid,Ending 1,2,DRUM,BASS,12,8,0.4166666666666667,1.5,0.0078125,0.0,0.3333333333333333
Factory Styles/70's Disco 1.mid,Ending 1,2,BASS,ACC2,8,6,0.5,1.0,0.005208333333333333,0.0,0.4
Factory Styles/70's Disco 1.mid,Ending 1,2,DRUM,ACC2,12,6,0.5,0.5,0.0026041666666666665,0.0,0.5
Factory Styles/70's Disco 2.mid,Variation 1,1,DRUM,PERC,166,6,0.012048192771084338,382.0,1.9895833333333333,-190.0,0.011764705882352941
Factory Styles/70's Disco 2.mid,Variation 1,1,DRUM,BASS,166,64,0.3855421686746988,2.0,0.010416666666666666,0.0,0.3855421686746988
Factory Styles/70's Disco 2.mid,Variation 1,1,BASS,ACC1,64,11,0.171875,240.0,1.25,0.0,0.171875
Factory Styles/70's Disco 2.mid,Variation 1,1,BASS,ACC2,64,39,0.109375,54.0,0.28125,0.0,0.07291666666666667
Factory Styles/70's Disco 2.mid,Variation 1,1,DRUM,ACC1,166,11,0.06626506024096386,240.0,1.25,-48.0,0.06626506024096386
Factory Styles/70's Disco 2.mid,Variation 1,1,DRUM,ACC2,166,39,0.08433734939759036,57.0,0.296875,2.0,0.07329842931937172
Factory Styles/70's Disco 2.mid,Variation 1,1,DRUM,ACC3,166,16,0.08433734939759036,192.0,1.0,-91.0,0.08333333333333333
Factory Styles/70's Disco 2.mid,Variation 2,1,DRUM,PERC,129,122,0.3798449612403101,2.0,0.010416666666666666,0.0,0.24257425742574257
Factory Styles/70's Disco 2.mid,Variation 2,1,DRUM,BASS,129,64,0.32558139534883723,2.0,0.010416666666666666,0.0,0.2781456953642384
Factory Styles/70's Disco 2.mid,Variation 2,1,BASS,ACC1,64,8,0.125,287.0,1.4947916666666667,-96.0,0.125
Factory Styles/70's Disco 2.mid,Variation 2,1,BASS,ACC2,64,132,0.4375,2.0,0.010416666666666666,0.0,0.16666666666666666
Factory Styles/70's Disco 2.mid,Variation 2,1,DRUM,ACC1,129,8,0.05426356589147287,288.0,1.5,-94.0,0.05384615384615385
Factory Styles/70's Disco 2.mid,Variation 2,1,DRUM,ACC2,129,132,0.32558139534883723,4.0,0.020833333333333332,0.0,0.1917808219178082
Factory Styles/70's Disco 2.mid,Variation 2,1,DRUM,ACC3,129,23,0.031007751937984496,382.0,1.9895833333333333,44.0,0.02702702702702703
Factory Styles/70's Disco 2.mid,Variation 3,1,DRUM,PERC,109,124,0.08256880733944955,4.0,0.020833333333333332,2.0,0.04017857142857143
Factory Styles/70's Disco 2.mid,Variation 3,1,DRUM,BASS,109,66,0.3577981651376147,2.0,0.010416666666666666,0.0,0.2867647058823529
Factory Styles/70's Disco 2.mid,Variation 3,1,BASS,ACC1,66,25,0.15151515151515152,191.0,0.9947916666666666,-49.0,0.12345679012345678
Factory Styles/70's Disco 2.mid,Variation 3,1,BASS,ACC2,66,77,0.12121212121212122,42.0,0.21875,0.0,0.05925925925925926
Factory Styles/70's Disco 2.mid,Variation 3,1,DRUM,ACC1,109,25,0.10091743119266056,192.0,1.0,-48.0,0.08943089430894309
Factory Styles/70's Disco 2.mid,Variation 3,1,DRUM,ACC2,109,77,0.11009174311926606,42.0,0.21875,0.0,0.06896551724137931
Factory Styles/70's Disco 2.mid,Variation 3,1,DRUM,ACC3,109,26,0.03669724770642202,286.0,1.4895833333333333,4.0,0.030534351145038167
Factory Styles/70's Disco 2.mid,Variation 4,1,DRUM,BASS,101,78,0.37623762376237624,2.0,0.010416666666666666,0.0,0.2695035460992908
Factory Styles/70's Disco 2.mid,Variation 4,1,BASS,ACC1,78,10,0.05128205128205128,242.0,1.2604166666666667,24.0,0.047619047619047616
Factory Styles/70's Disco 2.mid,Variation 4,1,BASS,ACC2,78,115,0.4230769230769231,2.0,0.010416666666666666,0.0,0.20625
Factory Styles/70's Disco 2.mid,Variation 4,1,DRUM,ACC1,101,10,0.0594059405940594,240.0,1.25,0.0,0.05714285714285714
Factory Styles/70's Disco 2.mid,Variation 4,1,DRUM,ACC2,101,115,0.3069306930693069,2.0,0.010416666666666666,0.0,0.16756756756756758
Factory Styles/70's Disco 2.mid,Variation 4,1,DRUM,ACC3,101,14,0.06930693069306931,194.0,1.0104166666666667,0.0,0.06481481481481481
Factory Styles/70's Disco 2.mid,Intro 1,1,DRUM,PERC,119,85,0.3025210084033613,2.0,0.010416666666666666,0.0,0.21428571428571427
Factory Styles/70's Disco 2.mid,Intro 1,1,DRUM,BASS,119,38,0.2689075630252101,42.0,0.21875,-2.0,0.256
Factory Styles/70's Disco 2.mid,Intro 1,1,BASS,ACC1,38,6,0.07894736842105263,384.0,2.0,289.0,0.07317073170731707
Factory Styles/70's Disco 2.mid,Intro 1,1,BASS,ACC2,38,50,0.05263157894736842,47.0,0.24479166666666666,2.0,0.023255813953488372
Factory Styles/70's Disco 2.mid,Intro 1,1,DRUM,ACC1,119,6,0.03361344537815126,530.0,2.7604166666666665,382.0,0.03305785123966942
Factory Styles/70's Disco 2.mid,Intro 1,1,DRUM,ACC2,119,50,0.10084033613445378,46.0,0.23958333333333334,0.0,0.07643312101910828
Factory Styles/70's Disco 2.mid,Intro 1,1,DRUM,ACC3,119,48,0.09243697478991597,200.0,1.0416666666666667,146.0,0.07051282051282051
Factory Styles/70's Disco 2.mid,Intro 2,1,DRUM,PERC,71,61,0.30985915492957744,2.0,0.010416666666666666,0.0,0.2
Factory Styles/70's Disco 2.mid,Intro 2,1,DRUM,BASS,71,29,0.23943661971830985,4.0,0.020833333333333332,0.0,0.20481927710843373
Factory Styles/70's Disco 2.mid,Intro 2,1,BASS,ACC1,29,19,0.2413793103448276,96.0,0.5,0.0,0.17073170731707318
Factory Styles/70's Disco 2.mid,Intro 2,1,BASS,ACC2,29,57,0.5172413793103449,0.0,0.0,0.0,0.2112676056338028
Factory Styles/70's Disco 2.mid,Intro 2,1,DRUM,ACC1,71,19,0.14084507042253522,98.0,0.5104166666666666,0.0,0.125
Factory Styles/70's Disco 2.mid,Intro 2,1,DRUM,ACC2,71,57,0.19718309859154928,38.0,0.19791666666666666,0.0,0.12280701754385964
Factory Styles/70's Disco 2.mid,Intro 2,1,DRUM,ACC3,71,40,0.23943661971830985,94.0,0.4895833333333333,0.0,0.18085106382978725
Factory Styles/70's Disco 2.mid,Fill 1,1,DRUM,PERC,19,19,0.3157894736842105,4.0,0.020833333333333332,-2.0,0.1875
Factory Styles/70's Disco 2.mid,Fill 1,1,DRUM,BASS,19,8,0.21052631578947367,2.0,0.010416666666666666,-2.0,0.17391304347826086
Factory Styles/70's Disco 2.mid,Fill 1,1,BASS,ACC1,8,9,0.125,24.0,0.125,3.0,0.0625
Factory Styles/70's Disco 2.mid,Fill 1,1,BASS,ACC2,8,18,0.125,5.0,0.026041666666666668,2.0,0.04
Factory Styles/70's Disco 2.mid,Fill 1,1,DRUM,ACC1,19,9,0.05263157894736842,46.0,0.23958333333333334,-38.0,0.037037037037037035
Factory Styles/70's Disco 2.mid,Fill 1,1,DRUM,ACC2,19,18,0.2631578947368421,6.0,0.03125,0.0,0.15625
Factory Styles/70's Disco 2.mid,Fill 1,1,DRUM,ACC3,19,1,0.05263157894736842,432.0,2.25,-432.0,0.05263157894736842
Factory Styles/70's Disco 2.mid,Fill 2,1,DRUM,PERC,12,15,0.0,5.0,0.026041666666666668,2.0,0.0
