file,role,cv,transition,rhythm_jaccard,same_rhythm_mask,sound_same,sound_added,sound_removed,delta_notes_per_bar,delta_onsets_per_bar,delta_velocity_p50,delta_velocity_p90,delta_register_width,delta_polyphony_mean,delta_fine_subdivision_fraction,delta_offbeat_8th_fraction,delta_strum_fraction,delta_staccato_fraction,delta_legato_overlap_fraction
Factory Styles/Soul.mid,DRUM,2,V2->V3,0.8888888888888888,False,True,0,0,-0.75,-0.75,2.0,0.0,18,0.012939999999999952,-0.05481,-0.00828000000000001,0.0,0.07033999999999996,-0.02895000000000003
Factory Styles/Soul.mid,DRUM,2,V3->V4,0.7619047619047619,False,True,0,0,0.75,0.625,1.0,0.0,0,-0.0023999999999999577,0.014270000000000005,-0.005229999999999957,0.01031,-0.022719999999999962,0.0017400000000000193
Factory Styles/Soul.mid,BASS,2,V1->V2,0.9,False,True,0,0,-0.375,-0.375,0.0,-0.09999999999999432,-3,0.0,0.011190000000000033,-0.03636,0.0,-0.057730000000000004,0.04793
Factory Styles/Soul.mid,BASS,2,V2->V3,0.9,False,True,0,0,0.5,0.5,0.0,-0.4000000000000057,12,0.0,-0.03846000000000005,0.03571,0.0,0.014969999999999983,-0.014259999999999995
Factory Styles/Soul.mid,BASS,2,V3->V4,0.7692307692307693,False,True,0,0,0.625,0.625,0.0,0.5,0,0.0,-0.040980000000000016,0.029860000000000005,0.0,0.007580000000000031,-0.031820000000000015
Factory Styles/Soul.mid,ACC1,2,V1->V2,0.3076923076923077,False,True,0,0,9.125,4.125,0.0,-1.0,5,0.5919099999999999,0.06892999999999999,0.1165,-0.48148,0.08979000000000001,-0.31752
Factory Styles/Soul.mid,ACC1,2,V2->V3,1.0,True,True,0,0,4.25,1.0,-2.0,0.0,0,0.29901999999999984,0.02523000000000003,0.029490000000000002,-0.06773000000000001,0.001909999999999995,-0.06306999999999996
Factory Styles/Soul.mid,ACC1,2,V3->V4,1.0,True,True,0,0,4.875,1.25,0.0,0.0,2,0.2409300000000001,0.003569999999999962,0.01877999999999999,-0.05079,0.023239999999999983,-0.021710000000000007
Factory Styles/Soul.mid,ACC2,2,V1->V2,0.34615384615384615,False,True,0,0,0.5,0.5,32.0,6.0,0,0.0,-0.16288000000000002,0.05303000000000001,0.0,0.08462000000000003,0.24741000000000002
Factory Styles/Soul.mid,ACC2,2,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Soul.mid,ACC2,2,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Soul.mid,ACC3,2,V1->V2,0.45454545454545453,False,True,0,0,7.125,6.625,7.0,4.199999999999989,2,0.04082000000000008,0.38170000000000004,0.01830000000000001,0.0,-0.65279,0.13569
Factory Styles/Soul.mid,ACC3,2,V2->V3,1.0,True,True,0,0,-0.875,-0.875,0.0,0.6000000000000085,0,0.0031399999999999206,-0.007429999999999992,0.003920000000000007,0.0,0.024649999999999977,-0.02012
Factory Styles/Soul.mid,ACC3,2,V3->V4,0.9473684210526315,False,True,0,0,1.5,1.0,4.0,1.3999999999999915,7,0.03685000000000005,0.004129999999999967,-0.003740000000000021,0.0,-0.02409,0.06925
Factory Styles/Soul.mid,ACC4,2,V2->V3,0.2727272727272727,False,True,0,0,1.5,1.0,0.0,0.0,5,0.25,0.25,-0.2,-0.25,0.22556000000000004,-0.27819000000000005
Factory Styles/Soul.mid,ACC4,2,V3->V4,0.5263157894736842,False,False,1,1,2.25,2.0,-8.5,0.0,0,-0.0625,0.10526000000000002,-0.023680000000000003,0.0,-0.07112000000000002,0.042669999999999986
Factory Styles/Soul.mid,PERC,2,V3->V4,0.25,False,True,0,0,12.0,12.0,-5.0,0.0,3,0.0,0.5,-0.75,0.0,-1.0,0.49606
Factory Styles/Soul.mid,ACC5,2,V3->V4,0.25,False,True,0,0,1.125,1.125,-8.5,0.0,0,-0.1607099999999999,0.0,0.055560000000000005,0.0,-0.27941,0.04411999999999999
Factory Styles/Soul.mid,DRUM,3,V1->V2,0.9,False,True,0,0,-0.5,-1.625,11.0,0.0,-12,0.09217999999999993,-0.0012500000000000011,0.021160000000000012,0.0,0.08794000000000005,-0.03788999999999998
Factory Styles/Soul.mid,DRUM,3,V2->V3,0.8888888888888888,False,True,0,0,-0.75,-0.75,2.0,0.0,18,0.012939999999999952,-0.05481,-0.00828000000000001,0.0,0.07033999999999996,-0.02895000000000003
Factory Styles/Soul.mid,DRUM,3,V3->V4,0.6666666666666666,False,True,0,0,1.875,1.25,4.0,0.0,0,0.01978000000000013,0.024080000000000018,-0.009149999999999991,0.0099,-0.05673999999999996,0.048960000000000004
Factory Styles/Soul.mid,BASS,3,V1->V2,0.9,False,True,0,0,0.75,0.75,-4.0,-0.7000000000000028,-5,0.0,0.06545000000000001,-0.04545,0.0,-0.0018999999999999573,0.029429999999999998
Factory Styles/Soul.mid,BASS,3,V2->V3,0.75,False,True,0,0,0.625,0.625,0.0,-1.0,0,0.0,-0.047270000000000034,0.03636,0.0,0.02342999999999995,-0.011340000000000003
Factory Styles/Soul.mid,BASS,3,V3->V4,0.6,False,True,0,0,0.25,0.25,4.0,0.4000000000000057,0,0.0,-0.10430999999999996,0.13908,0.0,-0.10250999999999999,-0.003970000000000001
Factory Styles/Soul.mid,ACC1,3,V1->V2,0.2857142857142857,False,True,0,0,9.375,4.625,-2.0,-1.0,5,0.5128199999999998,0.08095000000000002,0.11429,-0.45635000000000003,0.12420999999999999,-0.28925
Factory Styles/Soul.mid,ACC1,3,V2->V3,0.9090909090909091,False,True,0,0,4.0,0.5,0.0,0.0,0,0.37810999999999995,0.01321,0.031700000000000006,-0.09286,-0.03250999999999998,-0.09133999999999998
Factory Styles/Soul.mid,ACC1,3,V3->V4,0.75,False,True,0,0,4.625,1.375,0.0,0.0,0,0.18599000000000032,0.008139999999999925,0.02642,-0.054659999999999986,0.036270000000000024,-0.0017100000000000448
Factory Styles/Soul.mid,ACC2,3,V1->V2,0.34615384615384615,False,True,0,0,0.5,0.5,32.0,6.0,0,0.0,-0.16288000000000002,0.05303000000000001,0.0,0.08462000000000003,0.24741000000000002
Factory Styles/Soul.mid,ACC2,3,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Soul.mid,ACC2,3,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Soul.mid,ACC3,3,V1->V2,0.4090909090909091,False,True,0,0,4.375,4.375,7.0,4.299999999999997,0,0.0,0.41111,0.022220000000000018,0.0,-0.6257199999999999,0.07854
Factory Styles/Soul.mid,ACC3,3,V2->V3,0.9444444444444444,False,True,0,0,0.5,0.5,0.0,0.8999999999999915,0,0.0,-0.03571000000000002,0.0023799999999999932,0.0,0.013730000000000048,0.00716
Factory Styles/Soul.mid,ACC3,3,V3->V4,0.9473684210526315,False,True,0,0,0.25,0.25,2.0,3.0,39,0.0,0.0008299999999999419,-0.01633000000000001,0.0,0.04166999999999996,-0.014310000000000003
Factory Styles/Soul.mid,ACC4,3,V2->V3,0.2727272727272727,False,True,0,0,2.0,1.25,0.0,-1.2000000000000028,5,0.3333299999999999,0.16667000000000004,-0.20833,-0.25,0.24844,-0.33540000000000003
Factory Styles/Soul.mid,ACC4,3,V3->V4,0.5263157894736842,False,False,1,1,1.75,1.75,-10.5,1.2000000000000028,0,-0.1458299999999999,0.18858999999999998,-0.015350000000000006,0.0,-0.09399999999999997,0.04583000000000004
Factory Styles/Soul.mid,PERC,3,V3->V4,0.25,False,True,0,0,12.0,12.0,-5.0,0.0,3,0.0,0.5,-0.75,0.0,-1.0,0.49606
Factory Styles/Soul.mid,ACC5,3,V3->V4,0.25,False,True,0,0,0.875,0.875,-5.5,0.0,0,-0.09722000000000008,0.06060000000000004,0.055560000000000005,0.0,-0.22940999999999995,0.09411999999999998
Factory Styles/Standard 16 Beat.mid,DRUM,1,V1->V2,1.0,True,True,0,0,2.0,0.0,1.5,0.0,0,0.05797000000000008,-0.0016200000000000034,-0.00924999999999998,0.0,-0.47675,0.47674999999999984
Factory Styles/Standard 16 Beat.mid,DRUM,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.020679999999999997,-0.02067999999999981
Factory Styles/Standard 16 Beat.mid,DRUM,1,V3->V4,1.0,True,True,0,0,22.0,0.0,39.5,0.0,0,0.6376799999999998,-0.011659999999999997,0.16356999999999997,0.0,0.13836,-0.13836000000000004
Factory Styles/Standard 8 Beat.mid,DRUM,1,V1->V2,1.0,True,True,0,0,0.5,0.0,12.0,2.0,0,0.0625,0.0,0.05981999999999993,0.0,0.39215999999999995,-0.17647
Factory Styles/Standard 8 Beat.mid,DRUM,1,V2->V3,1.0,True,True,0,0,-0.5,0.0,2.5,4.0,0,-0.0625,0.0,-0.05981999999999993,0.0,-0.66667,0.17647
Factory Styles/Standard 8 Beat.mid,DRUM,1,V3->V4,0.8888888888888888,False,True,0,0,0.75,0.5,-2.5,-4.0,0,-0.00735000000000019,0.0,-0.0028000000000000247,0.0,0.64815,-0.17647
Factory Styles/Standard 8 Beat.mid,PERC,1,V1->V2,0.3333333333333333,False,True,0,0,1.5,1.25,-6.0,-2.0,27,0.11111000000000004,0.0,0.1,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,PERC,1,V2->V3,0.3333333333333333,False,True,0,0,3.5,2.75,-16.0,-20.0,-1,0.08888999999999991,0.0,0.73333,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,PERC,1,V3->V4,0.625,False,True,0,0,12.0,3.0,-10.0,0.9999999999999858,8,1.05,0.0,-0.38889,0.0,-0.22857000000000005,0.11429
Factory Styles/Standard 8 Beat.mid,BASS,1,V1->V2,0.7142857142857143,False,True,0,0,0.75,0.75,0.5,0.0,0,0.0,0.0,0.1722700000000001,0.0,0.06730999999999998,0.125
Factory Styles/Standard 8 Beat.mid,BASS,1,V2->V3,0.7142857142857143,False,True,0,0,-0.25,-0.25,-1.0,0.0,-5,0.0,0.0,-0.09191000000000005,0.0,-0.24167,0.07500000000000001
Factory Styles/Standard 8 Beat.mid,BASS,1,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0625,0.0,0.0,0.06667000000000001
Factory Styles/Standard 8 Beat.mid,ACC1,1,V1->V2,0.8,False,True,0,0,-0.75,0.25,6.5,-1.5999999999999943,5,-0.7142900000000001,0.0,-0.22222999999999998,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,ACC1,1,V2->V3,0.8,False,True,0,0,3.0,0.5,-1.0,-2.4000000000000057,-5,1.0476200000000002,0.0,0.22222999999999998,0.0,0.3,-0.30000000000000004
Factory Styles/Standard 8 Beat.mid,ACC1,1,V3->V4,0.5,False,True,0,0,2.25,0.25,-3.5,0.0,0,0.6666699999999999,0.0,0.13333000000000006,0.0,-0.07777999999999999,-0.51481
Factory Styles/Standard 8 Beat.mid,ACC2,1,V1->V2,0.9090909090909091,False,True,0,0,1.75,1.75,11.5,10.099999999999994,0,0.0,0.0,-0.08485000000000004,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,ACC2,1,V2->V3,0.7272727272727273,False,True,0,0,19.0,10.0,-2.5,-4.099999999999994,28,0.44999999999999996,0.0,0.15171999999999997,0.06897,0.12174,-0.19129999999999991
Factory Styles/Standard 8 Beat.mid,ACC2,1,V3->V4,0.3333333333333333,False,True,0,0,1.0,6.5,-5.0,0.0,0,-0.31792,0.55833,-0.38505,0.0,-0.12174,0.1743499999999999
Factory Styles/Standard 8 Beat.mid,ACC3,1,V1->V2,0.16666666666666666,False,True,0,0,7.75,6.0,4.5,-0.20000000000001705,4,0.02923000000000009,-0.49504,0.30159,0.1,-0.06452,0.0
Factory Styles/Standard 8 Beat.mid,ACC3,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,ACC3,1,V3->V4,0.45454545454545453,False,True,0,0,13.25,10.5,-6.0,0.0,9,0.0008699999999999264,0.053230000000000055,-0.01711000000000007,-0.1,0.0,0.05581999999999998
Factory Styles/Standard 8 Beat.mid,ACC5,1,V2->V3,0.5,False,True,0,0,1.75,1.0,1.5,-3.0,0,0.30000000000000027,0.0,-0.28204999999999997,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,ACC5,1,V3->V4,0.625,False,True,0,0,-1.25,-0.5,3.0,5.599999999999994,-3,-0.30000000000000027,0.0,0.24037999999999998,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,ACC4,1,V3->V4,0.5,False,True,0,0,2.5,1.0,11.0,15.599999999999994,7,0.6666700000000001,0.0,0.0,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,DRUM,2,V1->V2,1.0,True,True,0,0,0.5,0.0,12.0,2.0,0,0.0625,0.0,0.05981999999999993,0.0,0.39215999999999995,-0.17647
Factory Styles/Standard 8 Beat.mid,DRUM,2,V2->V3,1.0,True,True,0,0,-0.5,0.0,2.5,4.0,0,-0.0625,0.0,-0.05981999999999993,0.0,-0.66667,0.17647
Factory Styles/Standard 8 Beat.mid,DRUM,2,V3->V4,0.8888888888888888,False,True,0,0,0.75,0.5,-2.5,-4.0,0,-0.00735000000000019,0.0,-0.0028000000000000247,0.0,0.64815,-0.17647
Factory Styles/Standard 8 Beat.mid,PERC,2,V1->V2,0.3333333333333333,False,True,0,0,1.5,1.25,-6.0,-2.0,27,0.11111000000000004,0.0,0.1,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,PERC,2,V2->V3,0.3333333333333333,False,True,0,0,3.5,2.75,-16.0,-20.0,-1,0.08888999999999991,0.0,0.73333,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,PERC,2,V3->V4,0.625,False,True,0,0,12.0,3.0,-10.0,0.9999999999999858,8,1.05,0.0,-0.38889,0.0,-0.22857000000000005,0.11429
Factory Styles/Standard 8 Beat.mid,BASS,2,V1->V2,0.7142857142857143,False,True,0,0,0.75,0.75,0.5,0.0,0,0.0,0.0,0.1722700000000001,0.0,0.06730999999999998,0.125
Factory Styles/Standard 8 Beat.mid,BASS,2,V2->V3,0.8571428571428571,False,True,0,0,0.25,0.25,-1.0,0.0,0,0.0,0.0,-0.08497000000000005,0.0,-0.375,0.16912
Factory Styles/Standard 8 Beat.mid,BASS,2,V3->V4,0.8333333333333334,False,True,0,0,-0.25,-0.25,0.0,0.0,0,0.0,0.0,-0.03267999999999999,0.0,0.0,0.08088000000000001
Factory Styles/Standard 8 Beat.mid,ACC1,2,V1->V2,0.8,False,True,0,0,-0.75,0.25,6.5,-1.5999999999999943,5,-0.7142900000000001,0.0,-0.22222999999999998,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,ACC1,2,V2->V3,0.8,False,True,0,0,3.0,0.5,-1.0,-2.4000000000000057,-5,1.0476200000000002,0.0,0.22222999999999998,0.0,0.3,-0.30000000000000004
Factory Styles/Standard 8 Beat.mid,ACC1,2,V3->V4,0.5,False,True,0,0,2.25,0.25,-3.5,0.0,0,0.6666699999999999,0.0,0.13333000000000006,0.0,-0.07777999999999999,-0.51481
Factory Styles/Standard 8 Beat.mid,ACC2,2,V1->V2,0.9090909090909091,False,True,0,0,1.75,1.75,11.5,10.099999999999994,0,0.0,0.0,-0.08485000000000004,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,ACC2,2,V2->V3,0.7272727272727273,False,True,0,0,19.0,10.0,-2.5,-4.099999999999994,30,0.44999999999999996,0.0,0.15171999999999997,0.06897,0.12174,-0.19129999999999991
Factory Styles/Standard 8 Beat.mid,ACC2,2,V3->V4,0.3333333333333333,False,True,0,0,1.0,6.5,-5.0,0.0,-1,-0.31792,0.55833,-0.38505,0.0,-0.12174,0.1743499999999999
Factory Styles/Standard 8 Beat.mid,ACC3,2,V1->V2,0.16666666666666666,False,True,0,0,7.75,6.0,4.5,-0.20000000000001705,5,0.02923000000000009,-0.49504,0.30159,0.1,-0.06452,0.0
Factory Styles/Standard 8 Beat.mid,ACC3,2,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,ACC3,2,V3->V4,0.45454545454545453,False,True,0,0,13.25,10.5,-6.0,0.0,9,0.0008699999999999264,0.053230000000000055,-0.01711000000000007,-0.1,0.0,0.05581999999999998
Factory Styles/Standard 8 Beat.mid,ACC5,2,V2->V3,0.5,False,True,0,0,1.75,1.0,1.5,-3.0,0,0.30000000000000027,0.0,-0.28204999999999997,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,ACC5,2,V3->V4,0.625,False,True,0,0,-1.25,-0.5,3.0,5.599999999999994,-4,-0.30000000000000027,0.0,0.24037999999999998,0.0,0.0,0.0
Factory Styles/Standard 8 Beat.mid,ACC4,2,V3->V4,0.5,False,True,0,0,2.5,1.0,11.0,15.599999999999994,7,0.6666700000000001,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,DRUM,1,V1->V2,0.8333333333333334,False,True,0,0,5.0,-1.0,12.0,17.19999999999999,41,0.62273,-0.15115,0.22723,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,DRUM,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,-7.8999999999999915,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,DRUM,1,V3->V4,0.625,False,True,0,0,3.0,4.0,17.0,-3.1000000000000085,9,-0.3142900000000002,0.18259000000000003,-0.1144,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,PERC,1,V1->V2,0.5,False,True,0,0,-7.5,-4.5,0.0,1.0,-49,-0.35294000000000003,0.29891,-0.25,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,PERC,1,V2->V3,0.4166666666666667,False,True,0,0,21.0,7.5,-31.5,-19.099999999999966,34,1.1739099999999998,-0.485,0.27,0.0,-0.030299999999999994,0.0
Factory Styles/Swing HipHop.mid,PERC,1,V3->V4,1.0,True,True,0,0,0.0,0.0,35.0,19.599999999999966,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,BASS,1,V1->V2,0.21428571428571427,False,True,0,0,-1.0,-1.0,11.0,11.0,-4,0.0,-0.29464,0.16963999999999996,0.0,-0.30346,0.11111
Factory Styles/Swing HipHop.mid,BASS,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,BASS,1,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,ACC1,1,V1->V2,1.0,True,True,0,0,0.0,0.0,-1.5,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,ACC1,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.5,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,ACC1,1,V3->V4,0.0,False,False,1,1,3.5,1.0,10.0,10.0,0,-0.3333299999999997,0.27273,-0.7272700000000001,0.0,0.38095,0.2381
Factory Styles/Swing HipHop.mid,ACC3,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,-5.400000000000013,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,ACC3,1,V2->V3,0.42105263157894735,False,True,0,0,5.75,5.75,10.0,0.0,9,-2.22581,-0.23636000000000001,0.14545,0.0,-0.45098000000000005,0.31373
Factory Styles/Swing HipHop.mid,ACC3,1,V3->V4,1.0,True,True,0,0,0.0,0.0,14.0,29.0,-7,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,ACC2,1,V3->V4,0.5,False,True,0,0,4.0,4.0,44.0,37.0,12,0.0,-0.25,0.0,0.0,0.73684,-0.7368399999999999
Factory Styles/Swing HipHop.mid,ACC4,1,V3->V4,0.3333333333333333,False,False,1,1,-5.0,-1.0,-49.0,-49.0,0,-2.0,-0.33333,-0.33333,1.0,-1.0,1.0
Factory Styles/Swing HipHop.mid,DRUM,2,V1->V2,0.8333333333333334,False,True,0,0,5.0,-1.0,12.0,17.19999999999999,41,0.62273,-0.15115,0.22723,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,DRUM,2,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,-7.8999999999999915,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,DRUM,2,V3->V4,0.625,False,True,0,0,3.0,4.0,17.0,-3.1000000000000085,9,-0.3142900000000002,0.18259000000000003,-0.1144,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,PERC,2,V1->V2,0.5,False,True,0,0,-7.5,-4.5,0.0,1.0,-49,-0.35294000000000003,0.29891,-0.25,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,PERC,2,V2->V3,0.4166666666666667,False,True,0,0,21.0,7.5,-31.5,-19.099999999999966,34,1.1739099999999998,-0.485,0.27,0.0,-0.030299999999999994,0.0
Factory Styles/Swing HipHop.mid,PERC,2,V3->V4,1.0,True,True,0,0,0.0,0.0,35.0,19.599999999999966,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,BASS,2,V1->V2,0.21428571428571427,False,True,0,0,-1.0,-1.0,11.0,11.0,-3,0.0,-0.29464,0.16963999999999996,0.0,-0.30346,0.11111
Factory Styles/Swing HipHop.mid,BASS,2,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,BASS,2,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,ACC1,2,V1->V2,1.0,True,True,0,0,0.0,0.0,10.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,ACC1,2,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,ACC1,2,V3->V4,0.0,False,False,1,1,2.5,1.0,11.5,2.700000000000003,0,-1.0,0.27778,-0.72222,0.0,0.23529,0.29412
Factory Styles/Swing HipHop.mid,ACC3,2,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,ACC3,2,V2->V3,0.42105263157894735,False,True,0,0,5.75,5.75,3.0,0.0,8,-2.22581,-0.23636000000000001,0.14545,0.0,-0.45098000000000005,0.31373
Factory Styles/Swing HipHop.mid,ACC3,2,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Swing HipHop.mid,ACC2,2,V3->V4,0.5,False,True,0,0,4.0,4.0,26.0,13.5,9,0.0,-0.25,0.0,0.0,0.73684,-0.7368399999999999
Factory Styles/Swing HipHop.mid,ACC4,2,V3->V4,0.3333333333333333,False,False,1,1,-5.0,-1.0,-35.0,-35.0,0,-2.0,-0.33333,-0.33333,0.0,-1.0,1.0
Factory Styles/Take Beat.mid,DRUM,1,V1->V2,0.5,False,True,0,0,20.5,7.5,-18.0,0.0,0,0.53535,-0.05693999999999999,-0.10973,0.0,0.0,0.0
Factory Styles/Take Beat.mid,DRUM,1,V2->V3,0.5555555555555556,False,True,0,0,-14.5,-6.5,18.0,0.0,38,-0.09091000000000005,0.03551,0.031159999999999966,0.0,0.0,0.0
Factory Styles/Take Beat.mid,DRUM,1,V3->V4,0.9090909090909091,False,True,0,0,-6.0,-1.0,0.0,0.0,-38,-0.44443999999999995,0.02142999999999999,0.07857000000000003,0.0,0.0,0.0
Factory Styles/Take Beat.mid,PERC,1,V1->V2,1.0,True,True,0,0,2.0,0.0,0.0,0.0,0,0.22223000000000015,-0.011900000000000008,-0.07143,0.0,0.0,0.0
Factory Styles/Take Beat.mid,PERC,1,V2->V3,0.2857142857142857,False,True,0,0,16.0,15.75,-66.0,0.0,27,-0.34343999999999997,0.2869,-0.1619,0.01538,-0.17647000000000002,0.09244
Factory Styles/Take Beat.mid,PERC,1,V3->V4,0.6274509803921569,False,True,0,0,20.0,7.75,0.0,0.0,0,0.32633999999999985,-0.023329999999999962,-0.06667000000000001,-0.01538,0.12622,-0.09244
Factory Styles/Take Beat.mid,BASS,1,V1->V2,0.16666666666666666,False,True,0,0,4.5,4.5,0.0,0.0,5,0.0,0.0,0.5,0.0,0.44444,0.0
Factory Styles/Take Beat.mid,BASS,1,V2->V3,0.6,False,True,0,0,2.75,2.75,0.0,0.0,7,0.0,0.0,-0.1129,0.0,-0.11110999999999999,0.03333
Factory Styles/Take Beat.mid,BASS,1,V3->V4,0.6,False,True,0,0,-2.75,-2.75,0.0,0.0,-7,0.0,0.0,0.1129,0.0,0.14034999999999997,-0.03333
Factory Styles/Take Beat.mid,ACC1,1,V1->V2,1.0,True,False,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Take Beat.mid,ACC1,1,V2->V3,0.3333333333333333,False,False,1,1,0.5,0.5,0.0,29.39999999999999,2,-1.5,0.1,0.1,0.0,0.0,0.8333299999999999
Factory Styles/Take Beat.mid,ACC1,1,V3->V4,0.0,False,False,1,1,2.5,4.0,19.0,-10.399999999999991,-5,-1.5,-0.1,0.30000000000000004,0.0,0.0,0.008780000000000232
Factory Styles/Take Beat.mid,ACC2,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Take Beat.mid,ACC2,1,V2->V3,0.5,False,True,0,0,-17.0,-1.0,-12.0,5.0,5,-1.8571399999999998,0.0,-0.033330000000000026,0.0,-0.33897999999999995,0.0
Factory Styles/Take Beat.mid,ACC2,1,V3->V4,1.0,True,False,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Take Beat.mid,ACC3,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,2.999999999999993,0,0.0,0.0,0.0,0.0,0.008550000000000058,-0.0028500000000000053
Factory Styles/Take Beat.mid,ACC3,1,V3->V4,0.8,False,True,0,0,4.75,1.25,21.0,40.0,0,0.42423999999999995,0.0,0.004560000000000064,0.0,0.026569999999999983,0.05635999999999999
Factory Styles/Take Beat.mid,ACC4,1,V3->V4,0.5,False,False,1,1,-0.25,7.75,-2.0,25.400000000000034,-74,-1.0,0.0,-0.24603000000000003,0.0,1.0,0.0
Factory Styles/Talkin' Jazz.mid,DRUM,1,V1->V2,1.0,True,True,0,0,16.0,0.0,-2.5,0.0,0,1.0,0.006850000000000023,-0.022249999999999992,0.0,0.0,0.0
Factory Styles/Talkin' Jazz.mid,DRUM,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Talkin' Jazz.mid,DRUM,1,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Talkin' Jazz.mid,PERC,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
