file,element,role,pair,rhythm_jaccard,same_rhythm_mask,density_ratio,velocity_p50_delta,register_width_delta,sound_same
Factory Styles/8 Beat Analog 1.mid,Ending 1,ACC2,CV1-CV2,1.0,True,1.0169491525423728,0.0,0,True
Factory Styles/8 Beat Analog 1.mid,Ending 1,ACC3,CV1-CV2,0.6666666666666666,False,0.75,-1.5,4,True
Factory Styles/8 Beat Analog 1.mid,Ending 1,ACC5,CV1-CV2,0.8,False,1.5333333333333332,-33.0,2,True
Factory Styles/8 Beat Analog 2.mid,Intro 1,DRUM,CV1-CV2,0.9375,False,1.9714285714285715,1.0,15,True
Factory Styles/8 Beat Analog 2.mid,Intro 1,BASS,CV1-CV2,0.4166666666666667,False,3.090909090909091,20.0,1,True
Factory Styles/8 Beat Analog 2.mid,Intro 1,ACC1,CV1-CV2,0.42857142857142855,False,1.0392156862745099,11.0,-2,True
Factory Styles/8 Beat Analog 2.mid,Intro 1,ACC2,CV1-CV2,0.06666666666666667,False,0.5555555555555556,-6.0,-7,True
Factory Styles/8 Beat Analog 2.mid,Fill 2,DRUM,CV1-CV2,0.9411764705882353,False,0.9166666666666666,-5.0,0,True
Factory Styles/8 Beat Analog 2.mid,Fill 2,BASS,CV1-CV2,0.7,False,1.125,4.0,-5,True
Factory Styles/8 Beat Analog 2.mid,Fill 2,ACC1,CV1-CV2,0.4,False,0.76,-12.0,-3,True
Factory Styles/8 Beat Analog 2.mid,Fill 2,ACC3,CV1-CV2,0.0,False,1.5,-9.0,-2,True
Factory Styles/8 Beat Analog 2.mid,Fill 2,ACC4,CV1-CV2,0.0,False,0.5555555555555556,6.0,-3,True
Factory Styles/8 Beat Analog 2.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/8 Beat Analog 2.mid,Ending 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/8 Beat Analog 2.mid,Ending 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/8 Beat Analog 2.mid,Ending 1,ACC1,CV1-CV2,1.0,True,1.0327868852459017,-2.0,0,True
Factory Styles/8 Beat Analog 2.mid,Ending 1,ACC2,CV1-CV2,1.0,True,0.96,0.0,0,True
Factory Styles/8 Beat Analog 2.mid,Ending 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/8 Beat Analog 2.mid,Ending 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,-7,True
Factory Styles/80's Dance.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/80's Dance.mid,Intro 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/80's Dance.mid,Intro 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/80's Dance.mid,Intro 1,ACC1,CV1-CV2,0.5714285714285714,False,1.8837209302325582,-18.0,4,True
Factory Styles/80's Dance.mid,Intro 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/80's Dance.mid,Intro 1,ACC3,CV1-CV2,0.2,False,0.4347826086956522,-27.0,-5,True
Factory Styles/80's Dance.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/80's Dance.mid,Ending 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/80's Dance.mid,Ending 1,BASS,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/80's Dance.mid,Ending 1,ACC1,CV1-CV2,0.625,False,2.558139534883721,-18.0,4,True
Factory Styles/80's Dance.mid,Ending 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/80's Dance.mid,Ending 1,ACC3,CV1-CV2,0.2,False,0.4166666666666667,-33.0,-5,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 1,BASS,CV1-CV2,0.8,False,1.125,0.5,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 1,ACC1,CV1-CV2,0.6666666666666666,False,1.25,0.5,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,BASS,CV1-CV2,0.8333333333333334,False,1.0555555555555556,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,ACC1,CV1-CV2,0.6666666666666666,False,1.125,-0.5,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 2,ACC5,CV1-CV2,1.0,True,1.1666666666666667,-1.0,-2,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,BASS,CV1-CV2,1.0,True,1.105263157894737,0.0,3,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,ACC1,CV1-CV2,0.8181818181818182,False,1.0588235294117647,-13.0,-1,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 3,ACC5,CV1-CV2,1.0,True,1.0,0.0,-2,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,ACC2,CV1-CV2,0.875,False,1.0166666666666666,0.0,-2,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,ACC4,CV1-CV2,0.875,False,1.0166666666666666,0.0,-2,True
Factory Styles/Acoustic Bld_3_4.mid,Variation 4,ACC5,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,DRUM,CV1-CV2,0.9090909090909091,False,1.2608695652173914,-2.0,-16,True
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,BASS,CV1-CV2,0.6666666666666666,False,0.9166666666666667,7.0,8,True
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,ACC1,CV1-CV2,0.5555555555555556,False,1.6470588235294117,8.5,5,True
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,ACC2,CV1-CV2,0.6666666666666666,False,1.6666666666666667,26.0,-21,True
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,ACC3,CV1-CV2,0.6666666666666666,False,1.71875,-10.0,8,True
Factory Styles/Acoustic Bld_3_4.mid,Intro 1,ACC4,CV1-CV2,1.0,True,2.04,29.0,7,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,DRUM,CV1-CV2,0.7692307692307693,False,1.1304347826086956,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,BASS,CV1-CV2,0.8333333333333334,False,1.2,1.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,ACC1,CV1-CV2,0.6666666666666666,False,1.5,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 1,ACC5,CV1-CV2,0.6666666666666666,False,0.875,1.5,-5,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,DRUM,CV1-CV2,0.6923076923076923,False,1.05,-1.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,BASS,CV1-CV2,0.8571428571428571,False,1.1666666666666667,-1.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,ACC1,CV1-CV2,0.8,False,1.0,0.0,-1,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,ACC2,CV1-CV2,0.2727272727272727,False,1.3333333333333333,-10.0,5,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,ACC4,CV1-CV2,0.2727272727272727,False,1.3333333333333333,-13.0,5,True
Factory Styles/Acoustic Bld_3_4.mid,Fill 2,ACC5,CV1-CV2,1.0,True,1.1612903225806452,0.0,-2,True
Factory Styles/Acoustic Bld_3_4.mid,Break,DRUM,CV1-CV2,0.6153846153846154,False,1.3,6.0,11,True
Factory Styles/Acoustic Bld_3_4.mid,Break,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Break,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Break,ACC1,CV1-CV2,1.0,True,1.3333333333333333,0.0,-1,True
Factory Styles/Acoustic Bld_3_4.mid,Break,ACC5,CV1-CV2,1.0,True,1.1428571428571428,1.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,ACC3,CV1-CV2,1.0,True,0.7948717948717949,17.0,-27,True
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Acoustic Bld_3_4.mid,Ending 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Al Funk.mid,Variation 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Variation 1,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Variation 1,BASS,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Al Funk.mid,Variation 1,BASS,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Variation 1,ACC1,CV1-CV2,0.25,False,1.2941176470588236,5.0,-4,True
Factory Styles/Al Funk.mid,Variation 1,ACC1,CV1-CV3,0.14285714285714285,False,1.5294117647058822,7.0,-5,True
Factory Styles/Al Funk.mid,Variation 1,ACC3,CV1-CV2,1.0,True,1.037037037037037,-1.0,-7,True
Factory Styles/Al Funk.mid,Variation 1,ACC3,CV1-CV3,0.9375,False,1.0185185185185186,14.0,5,True
Factory Styles/Al Funk.mid,Variation 2,DRUM,CV1-CV2,0.95,False,1.0434782608695652,2.5,-9,True
Factory Styles/Al Funk.mid,Variation 2,DRUM,CV1-CV3,0.9047619047619048,False,1.076086956521739,5.0,3,True
Factory Styles/Al Funk.mid,Variation 2,BASS,CV1-CV2,0.9,False,1.0,0.0,-2,True
Factory Styles/Al Funk.mid,Variation 2,BASS,CV1-CV3,0.4375,False,1.9130434782608696,1.5,58,True
Factory Styles/Al Funk.mid,Variation 2,ACC1,CV1-CV2,0.3,False,3.0625,-9.0,-3,True
Factory Styles/Al Funk.mid,Variation 2,ACC1,CV1-CV3,0.2,False,4.75,-4.0,9,True
Factory Styles/Al Funk.mid,Variation 2,ACC3,CV1-CV2,0.9285714285714286,False,1.0,2.0,4,True
Factory Styles/Al Funk.mid,Variation 2,ACC3,CV1-CV3,0.8125,False,1.0425531914893618,4.0,4,True
Factory Styles/Al Funk.mid,Variation 2,ACC4,CV1-CV2,0.875,False,1.2222222222222223,-11.0,3,True
Factory Styles/Al Funk.mid,Variation 2,ACC4,CV1-CV3,0.7777777777777778,False,1.2222222222222223,-11.0,3,True
Factory Styles/Al Funk.mid,Variation 3,DRUM,CV1-CV2,1.0,True,1.0,0.0,-5,True
Factory Styles/Al Funk.mid,Variation 3,DRUM,CV1-CV3,1.0,True,1.02,4.5,-3,True
Factory Styles/Al Funk.mid,Variation 3,DRUM,CV1-CV4,1.0,True,1.0,0.0,-5,True
Factory Styles/Al Funk.mid,Variation 3,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Variation 3,BASS,CV1-CV3,0.8461538461538461,False,1.1951219512195121,12.0,58,True
Factory Styles/Al Funk.mid,Variation 3,BASS,CV1-CV4,0.8461538461538461,False,1.048780487804878,13.0,0,True
Factory Styles/Al Funk.mid,Variation 3,ACC1,CV1-CV2,0.5,False,1.5192307692307692,-10.0,8,True
Factory Styles/Al Funk.mid,Variation 3,ACC1,CV1-CV3,0.625,False,1.7884615384615385,-10.0,3,True
Factory Styles/Al Funk.mid,Variation 3,ACC1,CV1-CV4,0.7142857142857143,False,1.7307692307692308,-6.0,-7,True
Factory Styles/Al Funk.mid,Variation 3,ACC2,CV1-CV2,0.2857142857142857,False,0.9302325581395349,-9.0,0,True
Factory Styles/Al Funk.mid,Variation 3,ACC2,CV1-CV3,0.4,False,1.1627906976744187,5.0,-10,True
Factory Styles/Al Funk.mid,Variation 3,ACC2,CV1-CV4,0.35714285714285715,False,1.813953488372093,1.0,0,True
Factory Styles/Al Funk.mid,Variation 3,ACC3,CV1-CV2,0.9411764705882353,False,0.9130434782608695,3.0,-2,True
Factory Styles/Al Funk.mid,Variation 3,ACC3,CV1-CV3,0.9411764705882353,False,1.2434782608695651,4.0,-1,True
Factory Styles/Al Funk.mid,Variation 3,ACC3,CV1-CV4,0.9411764705882353,False,1.434782608695652,8.0,-6,True
Factory Styles/Al Funk.mid,Variation 4,DRUM,CV1-CV2,0.9,False,1.0097087378640777,0.0,40,True
Factory Styles/Al Funk.mid,Variation 4,DRUM,CV1-CV3,1.0,True,1.0,0.0,-1,True
Factory Styles/Al Funk.mid,Variation 4,DRUM,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Variation 4,PERC,CV1-CV2,0.13043478260869565,False,0.6829268292682927,25.5,-1,True
Factory Styles/Al Funk.mid,Variation 4,PERC,CV1-CV3,0.4,False,1.048780487804878,3.0,-1,True
Factory Styles/Al Funk.mid,Variation 4,PERC,CV1-CV4,0.76,False,1.4390243902439024,-4.0,6,True
Factory Styles/Al Funk.mid,Variation 4,BASS,CV1-CV2,0.625,False,1.025974025974026,6.0,0,True
Factory Styles/Al Funk.mid,Variation 4,BASS,CV1-CV3,0.7857142857142857,False,1.1948051948051948,-8.0,-8,True
Factory Styles/Al Funk.mid,Variation 4,BASS,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Variation 4,ACC1,CV1-CV2,0.5384615384615384,False,1.2314814814814814,-2.0,-3,True
Factory Styles/Al Funk.mid,Variation 4,ACC1,CV1-CV3,0.5384615384615384,False,1.2314814814814814,-2.0,-3,True
Factory Styles/Al Funk.mid,Variation 4,ACC1,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Variation 4,ACC2,CV1-CV2,0.3333333333333333,False,1.1875,-1.0,0,True
Factory Styles/Al Funk.mid,Variation 4,ACC2,CV1-CV3,0.3333333333333333,False,1.1875,-1.0,0,True
Factory Styles/Al Funk.mid,Variation 4,ACC2,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Variation 4,ACC3,CV1-CV2,1.0,True,1.0058651026392962,0.0,0,True
Factory Styles/Al Funk.mid,Variation 4,ACC3,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Variation 4,ACC3,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Variation 4,ACC4,CV1-CV2,1.0,True,1.0,-5.0,0,True
Factory Styles/Al Funk.mid,Variation 4,ACC4,CV1-CV3,1.0,True,1.0,-2.5,0,True
Factory Styles/Al Funk.mid,Variation 4,ACC4,CV1-CV4,1.0,True,1.0,-3.5,0,True
Factory Styles/Al Funk.mid,Variation 4,ACC5,CV1-CV2,0.13043478260869565,False,0.6829268292682927,16.5,-1,True
Factory Styles/Al Funk.mid,Variation 4,ACC5,CV1-CV3,0.4,False,1.048780487804878,2.0,-1,True
Factory Styles/Al Funk.mid,Variation 4,ACC5,CV1-CV4,0.76,False,1.4390243902439024,-4.0,6,True
Factory Styles/Al Funk.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0198019801980198,4.0,17,True
Factory Styles/Al Funk.mid,Intro 1,BASS,CV1-CV2,0.875,False,1.76,19.0,61,True
Factory Styles/Al Funk.mid,Intro 1,ACC1,CV1-CV2,0.4666666666666667,False,2.3863636363636362,-11.0,-5,True
Factory Styles/Al Funk.mid,Intro 1,ACC2,CV1-CV2,0.2,False,0.4473684210526316,13.0,0,True
Factory Styles/Al Funk.mid,Intro 1,ACC3,CV1-CV2,1.0,True,0.9327731092436975,7.0,5,True
Factory Styles/Al Funk.mid,Intro 3,DRUM,CV1-CV2,0.8095238095238095,False,0.92,20.0,0,True
Factory Styles/Al Funk.mid,Intro 3,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Intro 3,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Al Funk.mid,Fill 1,DRUM,CV1-CV2,0.5294117647058824,False,1.75,-16.5,-3,True
Factory Styles/Al Funk.mid,Fill 1,BASS,CV1-CV2,0.2,False,2.0,9.5,-2,True
Factory Styles/Al Funk.mid,Fill 1,ACC1,CV1-CV2,0.25,False,2.25,-1.0,0,True
Factory Styles/Al Funk.mid,Fill 1,ACC3,CV1-CV2,1.0,True,1.0,8.0,5,True
Factory Styles/Al Funk.mid,Fill 2,DRUM,CV1-CV2,0.8,False,0.625,-3.0,1,True
Factory Styles/Al Funk.mid,Fill 2,BASS,CV1-CV2,0.8461538461538461,False,0.9230769230769231,-27.5,-51,True
Factory Styles/Al Funk.mid,Fill 2,ACC1,CV1-CV2,0.875,False,1.2222222222222223,0.0,13,True
Factory Styles/Al Funk.mid,Fill 2,ACC2,CV1-CV2,0.125,False,0.9230769230769231,-3.0,-7,True
Factory Styles/Al Funk.mid,Fill 2,ACC3,CV1-CV2,0.9411764705882353,False,1.3529411764705883,8.0,-6,True
Factory Styles/Al Funk.mid,Break,DRUM,CV1-CV2,0.5833333333333334,False,0.7692307692307693,14.5,-33,True
Factory Styles/Al Funk.mid,Break,BASS,CV1-CV2,0.5,False,0.8333333333333334,-9.5,-7,True
Factory Styles/Al Funk.mid,Break,ACC1,CV1-CV2,1.0,True,1.0,-11.0,-2,True
Factory Styles/Al Funk.mid,Break,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Break,ACC3,CV1-CV2,1.0,True,1.1428571428571428,3.0,-1,True
Factory Styles/Al Funk.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Funk.mid,Ending 1,PERC,CV1-CV2,0.23333333333333334,False,1.0909090909090908,-6.0,-1,True
Factory Styles/Al Funk.mid,Ending 1,BASS,CV1-CV2,0.9285714285714286,False,1.064516129032258,-9.0,-4,True
Factory Styles/Al Funk.mid,Ending 1,ACC1,CV1-CV2,0.3076923076923077,False,0.38095238095238093,12.0,-5,True
Factory Styles/Al Funk.mid,Ending 1,ACC2,CV1-CV2,0.16666666666666666,False,0.4333333333333333,7.0,-9,True
Factory Styles/Al Funk.mid,Ending 1,ACC3,CV1-CV2,1.0,True,1.0,-5.0,0,True
Factory Styles/Al Funk.mid,Ending 1,ACC4,CV1-CV2,0.4666666666666667,False,0.8333333333333334,37.0,-3,True
Factory Styles/Al Funk.mid,Ending 1,ACC5,CV1-CV2,0.15789473684210525,False,1.0714285714285714,3.0,2,True
Factory Styles/Al Funk.mid,Ending 3,DRUM,CV1-CV2,0.8,False,0.6363636363636364,-4.0,1,True
Factory Styles/Al Funk.mid,Ending 3,BASS,CV1-CV2,0.8461538461538461,False,0.9285714285714286,-21.5,-51,True
Factory Styles/Al Funk.mid,Ending 3,ACC1,CV1-CV2,0.875,False,1.1363636363636365,2.0,13,True
Factory Styles/Al Funk.mid,Ending 3,ACC2,CV1-CV2,0.125,False,0.9375,-2.0,-7,True
Factory Styles/Al Funk.mid,Ending 3,ACC3,CV1-CV2,0.9411764705882353,False,1.3421052631578947,6.0,-6,True
Factory Styles/Al Swing.mid,Variation 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 1,BASS,CV1-CV2,0.75,False,0.8823529411764706,0.0,0,True
Factory Styles/Al Swing.mid,Variation 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 2,BASS,CV1-CV2,0.75,False,0.8823529411764706,0.0,0,True
Factory Styles/Al Swing.mid,Variation 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 2,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 3,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 3,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 3,BASS,CV1-CV2,0.75,False,0.8823529411764706,0.0,0,True
Factory Styles/Al Swing.mid,Variation 3,ACC1,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Al Swing.mid,Variation 3,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 3,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Al Swing.mid,Variation 3,ACC4,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Al Swing.mid,Variation 4,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 4,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Variation 4,BASS,CV1-CV2,0.8888888888888888,False,0.9090909090909091,1.5,0,True
Factory Styles/Al Swing.mid,Variation 4,ACC1,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Al Swing.mid,Variation 4,ACC2,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Al Swing.mid,Variation 4,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Al Swing.mid,Variation 4,ACC4,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Al Swing.mid,Variation 4,ACC5,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Al Swing.mid,Intro 1,DRUM,CV1-CV2,0.1,False,2.6666666666666665,-35.0,1,True
Factory Styles/Al Swing.mid,Intro 1,PERC,CV1-CV2,0.4,False,0.3125,28.0,-4,True
Factory Styles/Al Swing.mid,Intro 1,BASS,CV1-CV2,0.14285714285714285,False,3.0,10.5,5,True
Factory Styles/Al Swing.mid,Intro 1,ACC1,CV1-CV2,0.5,False,0.5084745762711864,4.0,1,True
Factory Styles/Al Swing.mid,Intro 1,ACC2,CV1-CV2,0.375,False,0.6,-20.0,9,True
Factory Styles/Al Swing.mid,Intro 2,DRUM,CV1-CV2,0.7,False,1.125,-32.0,0,True
Factory Styles/Al Swing.mid,Intro 2,PERC,CV1-CV2,0.38461538461538464,False,2.189189189189189,-25.0,18,True
Factory Styles/Al Swing.mid,Intro 2,BASS,CV1-CV2,0.07692307692307693,False,1.125,-1.5,-3,True
Factory Styles/Al Swing.mid,Intro 2,ACC1,CV1-CV2,0.15789473684210525,False,1.0,-1.0,5,True
Factory Styles/Al Swing.mid,Intro 2,ACC2,CV1-CV2,0.07142857142857142,False,0.3333333333333333,8.0,14,True
Factory Styles/Al Swing.mid,Fill 2,DRUM,CV1-CV2,0.14285714285714285,False,7.0,-52.5,24,True
Factory Styles/Al Swing.mid,Fill 2,PERC,CV1-CV2,0.34615384615384615,False,0.9285714285714286,7.5,0,True
Factory Styles/Al Swing.mid,Fill 2,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Fill 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Al Swing.mid,Fill 2,ACC2,CV1-CV2,0.0,False,1.0,0.0,2,True
Factory Styles/Al Swing.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Ending 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Al Swing.mid,Ending 1,BASS,CV1-CV2,0.45454545454545453,False,0.7692307692307693,5.0,-16,True
Factory Styles/Al Swing.mid,Ending 1,ACC1,CV1-CV2,0.25,False,1.0263157894736843,-3.0,3,True
Factory Styles/Al Swing.mid,Ending 1,ACC2,CV1-CV2,0.3333333333333333,False,1.9230769230769234,-1.5,-2,True
Factory Styles/Al Swing.mid,Ending 1,ACC3,CV1-CV2,0.2222222222222222,False,1.0,-54.0,-4,True
Factory Styles/Al Swing.mid,Ending 1,ACC4,CV1-CV2,0.45454545454545453,False,1.0,-2.0,1,True
Factory Styles/Alpen Ballade.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Alpen Ballade.mid,Intro 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Alpen Ballade.mid,Intro 1,BASS,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Alpen Ballade.mid,Intro 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Alpen Ballade.mid,Intro 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Alpen Ballade.mid,Intro 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Alpen Ballade.mid,Intro 1,ACC4,CV1-CV2,0.9,False,1.0,0.0,0,True
Factory Styles/Alpen Ballade.mid,Intro 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Alpen Ballade.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Alpen Ballade.mid,Ending 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Alpen Ballade.mid,Ending 1,BASS,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Alpen Ballade.mid,Ending 1,ACC1,CV1-CV2,0.9,False,1.0,10.0,0,True
Factory Styles/Alpen Ballade.mid,Ending 1,ACC2,CV1-CV2,0.875,False,1.0,10.0,0,True
