file,cv,transition,active_roles_delta,added_roles,removed_roles,notes_per_bar_delta,velocity_p50_delta,fine_subdivision_delta,polyphony_delta
Factory Styles/Rhythm & Blues.mid,2,V2->V3,0,[],[],-30.5,-4.0,0.006045105219340374,-0.0011227756644252018
Factory Styles/Rhythm & Blues.mid,2,V3->V4,1,"[""ACC5""]",[],40.25,12.0,-0.017109619113413937,0.06504398364997144
Factory Styles/Rock Ballad 2.mid,1,V1->V2,1,"[""ACC3""]",[],4.875,4.0,0.014434278716242907,-0.05175260061943954
Factory Styles/Rock Ballad 2.mid,1,V2->V3,0,[],[],-13.875,4.0,0.011480428818058622,-0.09977134766748974
Factory Styles/Rock Ballad 2.mid,1,V3->V4,0,[],[],18.875,-4.0,-0.011596102364241495,-0.02840648937729573
Factory Styles/Rock Ballad 2.mid,2,V1->V2,1,"[""ACC3""]",[],4.875,4.0,0.014434278716242907,-0.05175260061943954
Factory Styles/Rock Ballad 2.mid,2,V2->V3,0,[],[],-13.875,4.0,0.011480428818058622,-0.09977134766748974
Factory Styles/Rock Ballad 2.mid,2,V3->V4,0,[],[],18.875,-4.0,-0.011596102364241495,-0.02840648937729573
Factory Styles/Rock Ballad 2.mid,3,V1->V2,1,"[""ACC3""]",[],5.125,4.0,0.014280374872067465,-0.05378042699713559
Factory Styles/Rock Ballad 2.mid,3,V2->V3,0,[],[],-14.0,4.0,0.01163397026326686,-0.09902231552944141
Factory Styles/Rock Ballad 2.mid,3,V3->V4,0,[],[],19.75,-4.0,-0.012292801260588654,-0.02065329711492825
Factory Styles/Rock Ballad 2.mid,4,V3->V4,0,[],[],19.75,-4.0,-0.012292801260588654,-0.02065329711492825
Factory Styles/Rock Schlager.mid,1,V1->V2,0,[],[],9.5,1.5,-0.025032913043478267,-0.039604049407114594
Factory Styles/Rock Schlager.mid,1,V2->V3,1,"[""ACC5""]",[],35.0,-1.5,-0.05203675624786028,0.09035263351591949
Factory Styles/Rock Schlager.mid,1,V3->V4,0,[],[],-1.0,0.0,-0.16535433070866143,0.5895594541307334
Factory Styles/Safari Swing.mid,1,V1->V2,1,"[""ACC4"",""ACC5""]","[""ACC2""]",2.375,0.0,-0.06122474759673452,-0.01423821715537077
Factory Styles/Safari Swing.mid,1,V2->V3,-2,"[""ACC2""]","[""ACC1"",""ACC5"",""BASS""]",-44.5,-13.0,-0.35862495130542893,0.5264337137380852
Factory Styles/Safari Swing.mid,1,V3->V4,1,"[""ACC1"",""BASS""]","[""ACC4""]",39.0,5.0,0.33643381805807626,-0.6636220462794917
Factory Styles/Samba Medley.mid,1,V1->V2,0,[],[],15.0,2.0,-0.016286958591147066,0.18897793669681096
Factory Styles/Samba Medley.mid,1,V2->V3,1,"[""ACC4""]",[],19.5,3.0,0.003674460210667696,0.03647815162104706
Factory Styles/Samba Medley.mid,1,V3->V4,1,"[""ACC3""]",[],14.0,2.0,0.03685128355966544,-0.06165753699167831
Factory Styles/Schlager 1.mid,1,V1->V2,1,"[""ACC4""]",[],6.0,2.0,-0.0016692168590902758,0.012519126443177209
Factory Styles/Schlager 1.mid,1,V2->V3,2,"[""ACC3"",""ACC5""]",[],22.0,0.0,-0.003581603581603582,-0.08695019536019544
Factory Styles/Schlager 1.mid,1,V3->V4,0,[],[],1.5,3.0,-0.0001610305958132047,0.04643850241545877
Factory Styles/Schlager 1.mid,2,V1->V2,1,"[""ACC4""]",[],6.0,2.0,-0.0016692168590902758,0.012519126443177209
Factory Styles/Schlager 1.mid,2,V2->V3,2,"[""ACC3"",""ACC5""]",[],22.0,0.0,-0.003581603581603582,-0.08695019536019544
Factory Styles/Schlager 1.mid,2,V3->V4,0,[],[],1.5,3.0,-0.0001610305958132047,0.04643850241545877
Factory Styles/Schlager 1.mid,3,V1->V2,1,"[""ACC4""]",[],6.0,2.0,-0.0016692168590902758,0.012519126443177209
Factory Styles/Schlager 1.mid,3,V2->V3,2,"[""ACC3"",""ACC5""]",[],22.0,0.0,-0.003581603581603582,-0.08695019536019544
Factory Styles/Schlager 1.mid,3,V3->V4,0,[],[],1.5,3.0,-0.0001610305958132047,0.04643850241545877
Factory Styles/Schlager 2.mid,1,V1->V2,1,"[""ACC3""]",[],7.0,4.0,0.0,0.05588397357723607
Factory Styles/Schlager 2.mid,1,V2->V3,2,"[""ACC2"",""ACC5""]",[],25.0,16.0,0.23972547945205477,0.04044356735159793
Factory Styles/Schlager 2.mid,1,V3->V4,0,[],[],4.0,0.0,-0.012453271659846998,-0.04953263120441198
Factory Styles/Schlager 2.mid,2,V1->V2,1,"[""ACC3""]",[],7.0,4.0,0.0,0.05588397357723607
Factory Styles/Schlager 2.mid,2,V2->V3,2,"[""ACC2"",""ACC5""]",[],25.0,16.0,0.23972547945205477,0.04044356735159793
Factory Styles/Schlager 2.mid,2,V3->V4,0,[],[],4.0,0.0,-0.012453271659846998,-0.04953263120441198
Factory Styles/Schlager 2.mid,3,V1->V2,1,"[""ACC3""]",[],7.5,4.0,0.0,-0.01640983656022099
Factory Styles/Schlager 2.mid,3,V2->V3,2,"[""ACC2"",""ACC5""]",[],25.5,16.0,0.2364859459459459,-0.1154528002229036
Factory Styles/Schlager 2.mid,3,V3->V4,0,[],[],4.0,0.0,-0.012127484407484401,0.022633437283437585
Factory Styles/Schlager 3.mid,1,V1->V2,-4,"[""ACC1""]","[""ACC2"",""ACC5"",""BASS"",""DRUM"",""PERC""]",-968.0,-17.0,-0.10109763244743741,0.6390558741582275
Factory Styles/Schlager 3.mid,1,V2->V3,-1,[],"[""ACC1""]",-23.0,-12.0,-0.6530591836734694,1.0889795918367347
Factory Styles/Schlager 3.mid,1,V3->V4,2,"[""ACC1"",""ACC3""]",[],72.0,20.0,0.8435367346938776,-0.8534314285714282
Factory Styles/Schlager 3.mid,2,V1->V2,-4,"[""ACC1""]","[""ACC2"",""ACC5"",""BASS"",""DRUM"",""PERC""]",-961.5,-17.0,-0.09693865608312291,0.6398637702322307
Factory Styles/Schlager 3.mid,2,V2->V3,-1,[],"[""ACC1""]",-23.0,-12.0,-0.6530591836734694,1.0889795918367347
Factory Styles/Schlager 3.mid,2,V3->V4,2,"[""ACC1"",""ACC3""]",[],72.0,20.0,0.8299338775510203,-0.8534314285714282
Factory Styles/Schlager 3.mid,3,V1->V2,-4,"[""ACC1""]","[""ACC2"",""ACC5"",""BASS"",""DRUM"",""PERC""]",-543.0,-12.0,-0.08791070178908567,0.6987355094848511
Factory Styles/Schlager 3.mid,3,V2->V3,0,"[""ACC3""]","[""ACC1""]",12.0,9.0,0.018173693038859406,-0.32852999720436116
Factory Styles/Schlager 3.mid,3,V3->V4,0,"[""ACC1""]","[""ACC3""]",-32.0,1.0,-0.6712328767123288,1.4175095890410958
Factory Styles/Schlager 4.mid,1,V1->V2,0,[],[],0.0,3.0,0.0,0.0
Factory Styles/Schlager 4.mid,1,V2->V3,4,"[""ACC2"",""ACC4"",""ACC5"",""PERC""]",[],28.0,4.0,0.03255813953488372,-0.49796211086733955
Factory Styles/Schlager 4.mid,1,V3->V4,0,[],[],6.0,0.0,0.04673701465013831,-0.12335005880545058
Factory Styles/Schlager 4.mid,2,V1->V2,0,[],[],0.0,0.0,0.0,0.0
Factory Styles/Schlager Polka.mid,1,V1->V2,0,[],[],3.125,0.0,0.06001025400264837,0.10136190201035289
Factory Styles/Schlager Polka.mid,1,V2->V3,0,[],[],1.25,0.0,-0.18152429021497404,0.22605617772423958
Factory Styles/Schlager Polka.mid,1,V3->V4,0,[],[],3.5,-1.5,0.055701967836257305,0.17608972368421094
Factory Styles/Schlager Polka.mid,2,V3->V4,0,[],[],3.5,-1.5,0.05014641228070177,0.1628619459064331
Factory Styles/Schlager Rhumba.mid,1,V1->V2,0,[],[],16.0,5.0,-0.029618679793007696,0.47316919517017975
Factory Styles/Schlager Rhumba.mid,1,V2->V3,1,"[""ACC1""]",[],28.0,-4.0,0.09160870546410077,-0.045017150990545485
Factory Styles/Schlager Rhumba.mid,1,V3->V4,0,[],[],14.0,0.0,-0.016343786991448533,0.18312066113846415
Factory Styles/SchlagerShuffle1.mid,1,V1->V2,2,"[""ACC3"",""PERC""]",[],16.0,-6.0,0.1859821543681085,1.392887393014111
Factory Styles/SchlagerShuffle1.mid,1,V2->V3,1,"[""ACC5""]",[],11.0,5.0,0.025546603801826162,-1.4882127406076937
Factory Styles/SchlagerShuffle1.mid,1,V3->V4,0,[],[],16.5,0.0,0.005480632511068895,0.18874611005692588
Factory Styles/SchlagerShuffle2.mid,1,V1->V2,0,[],[],8.0,-5.0,0.07972271671826625,-0.2921142879256977
Factory Styles/SchlagerShuffle2.mid,1,V2->V3,0,[],[],17.5,0.0,0.13752203595553059,-2.14656212250211
Factory Styles/SchlagerShuffle2.mid,1,V3->V4,0,[],[],15.0,-2.0,0.014760261218856985,0.2716575933364547
Factory Styles/Serenade Band.mid,1,V1->V2,1,"[""ACC3""]",[],2.0,0.0,-0.04891652275084096,0.39149878695905094
Factory Styles/Serenade Band.mid,1,V2->V3,0,[],[],-0.25,-4.0,0.058138204783787006,-0.5033798831153529
Factory Styles/Serenade Band.mid,1,V3->V4,0,[],[],1.875,-2.0,-0.07161933148558763,0.558647675166297
Factory Styles/Serenade Band.mid,2,V1->V2,1,"[""ACC3""]",[],3.25,0.0,-0.04382561187178052,0.4175046878586488
Factory Styles/Serenade Band.mid,2,V2->V3,0,[],[],-0.875,-4.0,0.05606475966183572,-0.5232362306763285
Factory Styles/Serenade Band.mid,2,V3->V4,0,[],[],0.875,-2.0,-0.06572533937198066,0.2790053611111112
Factory Styles/Serenade Band.mid,3,V1->V2,1,"[""ACC3""]",[],3.25,0.0,-0.04382561187178052,0.4175046878586488
Factory Styles/Serenade Band.mid,3,V2->V3,0,[],[],-0.875,-4.0,0.05606475966183572,-0.5232362306763285
Factory Styles/Serenade Band.mid,3,V3->V4,0,[],[],0.875,-2.0,-0.06572533937198066,0.2790053611111112
Factory Styles/Serenade.mid,1,V1->V2,0,[],[],0.25,-6.0,0.10399,-0.05682000000000009
Factory Styles/Serenade.mid,1,V2->V3,1,"[""ACC4""]",[],0.25,-0.5,0.025126071428571373,-0.046767142857142785
Factory Styles/Serenade.mid,1,V3->V4,0,[],[],1.5,-1.5,0.09033510504201686,0.020407142857142846
Factory Styles/Show Time.mid,1,V1->V2,0,[],[],4.5,-14.0,-0.030450528822055133,0.004803989974937473
Factory Styles/Show Time.mid,1,V2->V3,-1,[],"[""PERC""]",1.0,12.0,0.034103868723532965,0.2436449500907436
Factory Styles/Show Time.mid,1,V3->V4,1,"[""PERC""]",[],-3.0,-1.0,-0.0014903918495297805,-0.5891128448275857
Factory Styles/Show Time.mid,2,V1->V2,0,[],[],4.5,-15.0,-0.030450528822055133,0.004803989974937473
Factory Styles/Show Time.mid,2,V2->V3,-1,[],"[""PERC""]",0.75,12.0,0.03434644224196856,0.2257560013670541
Factory Styles/Show Time.mid,2,V3->V4,1,"[""PERC""]",[],-2.75,-1.0,-0.0017329653679653695,-0.5712238961038962
Factory Styles/Show Time.mid,3,V1->V2,0,[],[],4.5,-14.0,-0.030450528822055133,0.004803989974937473
Factory Styles/Show Time.mid,3,V2->V3,-1,[],"[""PERC""]",1.0,12.0,0.034103868723532965,0.2436449500907436
Factory Styles/Show Time.mid,3,V3->V4,1,"[""PERC""]",[],-3.0,-1.0,-0.0014903918495297805,-0.5891128448275857
Factory Styles/Sister & Girl.mid,1,V1->V2,1,"[""ACC3"",""ACC5""]","[""ACC2""]",26.875,9.0,-0.053170270716160484,-0.2193290086239219
Factory Styles/Sister & Girl.mid,1,V2->V3,-1,[],"[""ACC5""]",6.875,0.0,-0.07602077690288714,0.11323013077713084
Factory Styles/Sister & Girl.mid,1,V3->V4,2,"[""ACC4"",""ACC5""]",[],-5.125,0.0,0.16170892552645094,-0.039337217391304025
Factory Styles/Slide Blues.mid,1,V1->V2,1,"[""ACC3""]",[],21.0,-28.0,-0.01677304421839987,0.22958025812067784
Factory Styles/Slide Blues.mid,1,V2->V3,3,"[""ACC1"",""ACC5"",""PERC""]",[],10.666666666666664,23.0,0.047155917081866006,-0.10839128243119855
Factory Styles/Slide Blues.mid,1,V3->V4,1,"[""ACC4""]",[],14.666666666666671,-2.0,0.054891922610722566,-0.01859501778221806
Factory Styles/Slide Blues.mid,2,V1->V2,1,"[""ACC3""]",[],18.75,-25.0,-0.022106046217045483,0.21239012094250898
Factory Styles/Slide Blues.mid,2,V2->V3,3,"[""ACC1"",""ACC5"",""PERC""]",[],6.666666666666664,21.0,0.0453150250613748,-0.049461928958674406
Factory Styles/Slide Blues.mid,2,V3->V4,1,"[""ACC4""]",[],13.75,0.0,0.07406935694101535,-0.059622592091177484
Factory Styles/Slide Blues.mid,3,V1->V2,1,"[""ACC3""]",[],16.333333333333336,-18.0,0.011254649539890527,0.11598518734137886
Factory Styles/Slide Blues.mid,3,V2->V3,3,"[""ACC1"",""ACC5"",""PERC""]",[],14.833333333333329,15.0,0.014956896003466225,0.029965429257678755
Factory Styles/Slide Blues.mid,3,V3->V4,1,"[""ACC4""]",[],14.916666666666671,-2.0,0.05806178092175318,-0.015504674163216547
Factory Styles/Slow & Jazzy.mid,1,V1->V2,1,"[""ACC3""]",[],16.5,-17.0,-0.05102020408163265,-0.4977902515968218
Factory Styles/Slow & Jazzy.mid,1,V2->V3,2,"[""ACC2"",""ACC5""]",[],59.5,-4.0,0.12799896,0.20917977404580146
Factory Styles/Slow & Jazzy.mid,1,V3->V4,-1,[],"[""ACC3""]",5.0,15.0,0.05661519384615385,0.3821958692307694
Factory Styles/Slow 6_8.mid,1,V1->V2,1,"[""ACC3""]",[],-3.5,-0.5,0.13021807366362453,-0.44621752933507164
Factory Styles/Slow 6_8.mid,1,V2->V3,1,"[""PERC""]",[],20.75,-7.5,0.25693994138214726,-0.3122889448786508
Factory Styles/Slow 6_8.mid,1,V3->V4,1,"[""ACC4""]",[],2.75,9.0,-0.07813392156862747,0.10750301247771854
Factory Styles/Slow 6_8.mid,2,V1->V2,1,"[""ACC3""]",[],0.5,2.0,0.01240113343253968,-0.27869122395833346
Factory Styles/Slow 6_8.mid,2,V2->V3,1,"[""PERC""]",[],28.0,-14.0,0.24791748958333332,0.03709809895833338
Factory Styles/Slow 6_8.mid,2,V3->V4,1,"[""ACC4""]",[],-9.75,14.0,-0.05373175497512439,-0.16169737251243776
Factory Styles/Slow 6_8.mid,3,V2->V3,1,"[""PERC""]",[],18.25,-9.5,0.19061246248131541,-0.028190059491778774
Factory Styles/Slow 6_8.mid,3,V3->V4,1,"[""ACC4""]",[],-2.0,12.0,0.0025678894566690813,-0.47136755136093433
Factory Styles/Slow Band.mid,1,V1->V2,1,"[""ACC3""]",[],3.25,-1.0,0.0853645031706548,0.07410924198577629
Factory Styles/Slow Band.mid,1,V2->V3,2,"[""ACC4"",""ACC5""]",[],39.25,-3.0,0.03283031796992619,0.524638085324046
Factory Styles/Slow Band.mid,1,V3->V4,0,[],[],-2.0,4.0,-0.010765786884064765,-0.32106480795479087
Factory Styles/Slow Fox.mid,1,V1->V2,2,"[""ACC2"",""ACC4""]",[],16.0,-10.0,-0.015322169885691739,0.46393362435948005
Factory Styles/Slow Fox.mid,1,V2->V3,0,[],[],5.0,10.0,-0.004073292505296616,0.21560073655985157
Factory Styles/Slow Fox.mid,1,V3->V4,0,[],[],9.875,3.0,-0.004390664591264776,0.3026001444519353
Factory Styles/Slow Fox.mid,2,V1->V2,2,"[""ACC2"",""ACC4""]",[],16.0,-10.0,-0.0095087977926685,0.46393362435948005
Factory Styles/Slow Fox.mid,2,V2->V3,0,[],[],4.625,10.0,-0.00653783856681428,0.18984625753388107
Factory Styles/Slow Fox.mid,2,V3->V4,0,[],[],10.5,3.0,0.002311369878444297,0.3189304743951209
Factory Styles/Slow Fox.mid,3,V1->V2,2,"[""ACC2"",""ACC4""]",[],-9.0,-5.0,0.017294937381404196,0.7482786663052317
Factory Styles/Slow Fox.mid,3,V2->V3,0,[],[],1.75,8.0,-0.026844035947712425,0.18522875816993434
Factory Styles/Slow Fox.mid,3,V3->V4,0,[],[],42.125,3.0,0.02618783201282779,0.2589081612633741
Factory Styles/Slow HipHop.mid,1,V1->V2,1,"[""ACC1""]",[],9.0,2.0,-0.021905599541021226,0.09075733635842065
Factory Styles/Slow HipHop.mid,1,V2->V3,1,"[""ACC5""]",[],2.25,0.0,-0.0049903486133884845,0.01350311114279612
Factory Styles/Slow HipHop.mid,1,V3->V4,1,"[""ACC4""]",[],48.25,1.0,-0.030419423274161722,-0.18732729771766699
Factory Styles/Slow HipHop.mid,2,V1->V2,1,"[""ACC1""]",[],11.5,2.0,-0.0006946903740036869,0.10571980073574494
Factory Styles/Slow HipHop.mid,2,V2->V3,1,"[""ACC4""]",[],-59.0,-1.0,0.011046827019966426,0.00689596323941033
Factory Styles/Slow HipHop.mid,2,V3->V4,1,"[""ACC5""]",[],105.0,0.0,-0.012842580602006687,-0.16578681672240791
Factory Styles/Slow Latin Pop.mid,1,V1->V2,2,"[""ACC1"",""ACC5""]",[],22.0,9.0,0.15879740760389036,0.6381390610079576
Factory Styles/Slow Latin Pop.mid,1,V2->V3,0,"[""ACC4""]","[""ACC5""]",3.5,-1.5,-0.17396965834762176,-0.3982679500857309
Factory Styles/Slow Latin Pop.mid,1,V3->V4,0,"[""ACC5""]","[""ACC4""]",26.5,16.0,0.006199011427492095,0.19358530788119221
Factory Styles/Slow Latin Pop.mid,2,V1->V2,2,"[""ACC1"",""ACC5""]",[],22.0,9.0,0.15879740760389036,0.6381390610079576
Factory Styles/Slow Latin Pop.mid,2,V2->V3,0,"[""ACC4""]","[""ACC5""]",5.5,0.0,-0.17480586082634358,-0.23188497576887235
Factory Styles/Slow Latin Pop.mid,2,V3->V4,1,"[""ACC5""]",[],28.75,13.0,0.005462332683198665,0.1581793636110338
Factory Styles/Slow Pop 6_8.mid,1,V1->V2,0,"[""ACC2"",""ACC4""]","[""ACC3"",""ACC5""]",62.75,2.0,0.27633975224628077,0.04410490784111576
Factory Styles/Slow Pop 6_8.mid,1,V2->V3,0,"[""ACC5""]","[""ACC4""]",-22.25,3.0,0.22378854043336088,-0.1523459634004125
Factory Styles/Slow Pop 6_8.mid,1,V3->V4,0,"[""ACC4""]","[""ACC5""]",29.875,-5.0,-0.1617842601520112,-0.013443748466221983
Factory Styles/Slow Waltz 1.mid,1,V1->V2,1,"[""ACC2""]",[],9.875,7.0,-0.004650423878488167,-0.3180908083127283
Factory Styles/Slow Waltz 1.mid,1,V2->V3,1,"[""ACC3""]",[],0.25,6.0,-0.008771052631578949,0.07904312433257044
Factory Styles/Slow Waltz 1.mid,1,V3->V4,3,"[""ACC4"",""ACC5"",""PERC""]",[],9.375,-6.0,0.0,-0.0035315801853170736
Factory Styles/Slow Waltz 1.mid,2,V1->V2,1,"[""ACC2""]",[],10.375,6.0,-0.01676787037037037,-0.22127662962962935
Factory Styles/Slow Waltz 1.mid,2,V2->V3,1,"[""ACC3""]",[],0.25,3.0,-0.00822962962962963,0.0735162826908542
Factory Styles/Slow Waltz 1.mid,3,V1->V2,1,"[""ACC2""]",[],14.0,4.0,0.007041549295774649,-0.1985667761218477
Factory Styles/Slow Waltz 1.mid,3,V2->V3,1,"[""ACC3""]",[],0.375,4.0,-0.007041549295774649,0.0806159897188008
Factory Styles/Slow Waltz 1.mid,4,V1->V2,1,"[""ACC2""]",[],7.0,8.0,-0.04987224519274172,-0.12545746971201588
Factory Styles/Slow Waltz 1.mid,4,V2->V3,1,"[""ACC3""]",[],0.375,6.0,-0.007546415094339624,0.08675440608279361
Factory Styles/Slow Waltz 2.mid,1,V1->V2,1,"[""ACC4""]",[],6.75,5.0,-0.010567475236627787,-0.062032958397534754
Factory Styles/Slow Waltz 2.mid,1,V2->V3,0,[],[],5.5,4.0,0.0017318857142857094,-0.12810267878787873
Factory Styles/Slow Waltz 2.mid,1,V3->V4,0,[],[],6.875,1.0,-0.03636305454545454,0.0658876787878786
Factory Styles/Slow Waltz 2.mid,2,V1->V2,1,"[""ACC4""]",[],7.125,5.0,-0.01101146458061713,-0.06835808271765909
Factory Styles/Slow Waltz 2.mid,2,V2->V3,0,[],[],5.25,4.0,0.002044124860646597,-0.12310094946116679
Factory Styles/Slow Waltz 2.mid,2,V3->V4,0,[],[],5.875,0.0,-0.036231304347826086,0.024440680217167055
Factory Styles/Smooth Jazz.mid,1,V1->V2,2,"[""ACC2"",""DRUM""]",[],36.5,1.0,0.03871234322719913,0.37824452887209903
Factory Styles/Smooth Jazz.mid,1,V2->V3,0,[],[],48.25,13.0,0.06997115099789916,0.6072654879201682
Factory Styles/Smooth Jazz.mid,1,V3->V4,0,[],[],22.75,2.0,-0.01562703356910944,0.2145902916280149
Factory Styles/Soca Dance.mid,1,V1->V2,1,"[""ACC2""]",[],48.0,-20.0,0.333335,-0.09461885416666638
Factory Styles/Soca Dance.mid,1,V2->V3,1,"[""ACC3"",""PERC""]","[""ACC1""]",-10.0,0.0,0.08817848837209302,-0.4440287378875971
Factory Styles/Soca Dance.mid,1,V3->V4,1,"[""ACC1""]",[],17.5,0.0,-0.08334827098078862,0.04310954555667901
Factory Styles/Soft 16 Beat.mid,1,V1->V2,3,"[""ACC3"",""ACC4"",""ACC5""]",[],54.75,4.5,0.03651018897759864,0.08555899186109595
Factory Styles/Soft 16 Beat.mid,1,V2->V3,-1,[],"[""ACC5""]",5.5,-8.0,-0.014073023282295288,0.2854230739543302
Factory Styles/Soft 16 Beat.mid,1,V3->V4,1,"[""ACC5""]",[],5.75,2.0,0.007806695136020239,-0.06193711149566439
Factory Styles/Soft 8 Beat.mid,1,V1->V2,1,"[""ACC4""]",[],7.5,4.5,0.23076833333333333,-0.09462847985347977
Factory Styles/Soft 8 Beat.mid,1,V2->V3,1,"[""ACC3""]",[],40.25,-14.0,0.12254157202944269,0.20521623109277676
Factory Styles/Soft 8 Beat.mid,1,V3->V4,1,"[""ACC5""]",[],11.25,0.0,0.03343009463722396,0.3083547428412081
Factory Styles/Soft Ballad.mid,1,V1->V2,0,[],[],4.5,3.0,-0.0017856964285714282,0.06687523660714256
Factory Styles/Soft Ballad.mid,1,V2->V3,1,"[""ACC5""]",[],41.875,-6.0,0.02863416083254494,0.5935642633238727
Factory Styles/Soft Ballad.mid,1,V3->V4,1,"[""ACC3""]",[],43.75,0.0,-0.012388765874561745,0.23617124389439947
Factory Styles/Soft Ballad.mid,2,V1->V2,0,[],[],0.5,1.0,-0.002000772308923572,0.046071900760304096
Factory Styles/Soft Ballad.mid,2,V2->V3,0,[],[],35.25,-2.5,0.01868839613970589,0.6200071155024511
Factory Styles/Soft Ballad.mid,2,V3->V4,1,"[""ACC5""]",[],13.375,-1.0,-0.026973122188985073,0.28446635740198545
Factory Styles/Soft HipHop.mid,1,V1->V2,2,"[""ACC2"",""ACC3""]",[],7.0,-7.0,0.0028360946969697154,-0.06247751893939357
Factory Styles/Soft HipHop.mid,1,V2->V3,1,"[""ACC4""]",[],13.0,0.5,0.054145768048128345,-0.17466341243315542
Factory Styles/Soft HipHop.mid,1,V3->V4,1,"[""ACC5""]",[],39.0,0.0,0.04611141801814181,-0.0062652387987904845
Factory Styles/Soul.mid,1,V1->V2,1,"[""ACC4""]",[],17.625,8.0,0.03584333333333334,0.19251150260954009
Factory Styles/Soul.mid,1,V2->V3,2,"[""ACC5"",""PERC""]",[],10.625,0.0,-0.02494278488726387,0.09675041643913662
Factory Styles/Soul.mid,1,V3->V4,0,[],[],19.625,-5.0,0.05179778962211229,0.015179747927746234
Factory Styles/Soul.mid,2,V1->V2,1,"[""ACC4""]",[],17.0,8.0,0.053099962289337554,0.1687582988820291
Factory Styles/Soul.mid,2,V2->V3,2,"[""ACC5"",""PERC""]",[],9.75,0.0,-0.0280165362867687,0.10107083838070818
Factory Styles/Soul.mid,2,V3->V4,0,[],[],23.125,-3.0,0.05684958355969205,0.034448302898758554
Factory Styles/Soul.mid,3,V1->V2,1,"[""ACC4""]",[],15.5,7.0,0.07198519362186784,0.15384584871822682
Factory Styles/Soul.mid,3,V2->V3,2,"[""ACC5"",""PERC""]",[],11.75,0.0,-0.037738270544944774,0.11490157901934706
Factory Styles/Soul.mid,3,V3->V4,0,[],[],21.625,-1.5,0.056513969274351705,0.021569234702284
Factory Styles/Standard 16 Beat.mid,1,V1->V2,1,"[""ACC2"",""ACC3"",""PERC""]","[""ACC1"",""BASS""]",148.25,-16.0,0.13772053774830534,-0.3133562698478267
Factory Styles/Standard 16 Beat.mid,1,V2->V3,-3,[],"[""ACC2"",""ACC3"",""PERC""]",-327.0,9.5,-0.5826501068090788,0.09609390520694272
Factory Styles/Standard 16 Beat.mid,1,V3->V4,1,"[""ACC2""]",[],30.5,32.5,0.052904038461538475,0.6497227564102561
Factory Styles/Standard 8 Beat.mid,1,V1->V2,1,"[""ACC5""]",[],13.0,6.0,-0.07636833623901822,-0.06558241308583757
Factory Styles/Standard 8 Beat.mid,1,V2->V3,1,"[""ACC4""]",[],27.75,-3.0,-0.03598634754417247,0.15707706548873412
Factory Styles/Standard 8 Beat.mid,1,V3->V4,0,[],[],30.5,-3.0,0.19011273178016727,0.11129240919952221
Factory Styles/Standard 8 Beat.mid,2,V1->V2,1,"[""ACC5""]",[],13.0,6.0,-0.07636833623901822,-0.06558241308583757
Factory Styles/Standard 8 Beat.mid,2,V2->V3,1,"[""ACC4""]",[],28.25,-3.0,-0.036399912060301506,0.15422801813554976
Factory Styles/Standard 8 Beat.mid,2,V3->V4,0,[],[],30.25,-3.0,0.1899382390300231,0.11285798358204535
Factory Styles/Swing HipHop.mid,1,V1->V2,0,[],[],-3.5,-10.0,-0.09427401383573741,0.2941773785693256
Factory Styles/Swing HipHop.mid,1,V2->V3,2,"[""ACC2"",""ACC4""]",[],33.75,-7.0,-0.07214781051540159,-0.06929647254503823
Factory Styles/Swing HipHop.mid,1,V3->V4,0,[],[],5.5,25.0,0.05101090113223905,-0.23525322606858445
Factory Styles/Swing HipHop.mid,2,V1->V2,0,[],[],-3.5,-3.5,-0.09427401383573741,0.2941773785693256
Factory Styles/Swing HipHop.mid,2,V2->V3,2,"[""ACC2"",""ACC4""]",[],33.75,-7.0,-0.07214781051540159,-0.06929647254503823
Factory Styles/Swing HipHop.mid,2,V3->V4,0,[],[],4.5,25.0,0.05191934659745617,-0.2971649914950123
Factory Styles/Take Beat.mid,1,V1->V2,1,"[""ACC3""]",[],34.0,12.0,-0.017185298438934803,-0.32068579867943514
Factory Styles/Take Beat.mid,1,V2->V3,1,"[""ACC4""]",[],3.75,-12.0,0.10626416454622561,-0.9161069336402925
Factory Styles/Take Beat.mid,1,V3->V4,1,"[""ACC5""]",[],19.25,-2.0,0.02892761323155217,-0.1346528270261491
Factory Styles/Talkin' Jazz.mid,1,V1->V2,1,"[""ACC5""]",[],24.0,-13.0,-0.014179269957983187,0.33656118697479
Factory Styles/Talkin' Jazz.mid,1,V2->V3,2,"[""ACC3"",""ACC4""]",[],18.0,6.5,-0.04182646867838047,-0.007573768143621429
Factory Styles/Talkin' Jazz.mid,1,V3->V4,0,[],[],-13.5,-4.0,0.0383720626704257,0.0005228067661877667
Factory Styles/Talkin' Jazz.mid,2,V1->V2,1,"[""ACC5""]",[],24.0,-6.0,-0.014179269957983187,0.33656118697479
Factory Styles/Talkin' Jazz.mid,2,V2->V3,2,"[""ACC3"",""ACC4""]",[],13.5,14.5,-0.03984024837694272,-0.067933245622664
Factory Styles/Talkin' Jazz.mid,2,V3->V4,0,[],[],-9.0,-12.0,0.03994328009140785,0.04370548709220534
Factory Styles/Talkin' Jazz.mid,3,V1->V2,1,"[""ACC5""]",[],24.0,-13.0,-0.014179269957983187,0.33656118697479
