profile_id,origin,msb,lsb,program,sound,family,role,support_grade,styles,notes,stability,observed_fields,explicit_unknowns,exact_manual_dnc,community_candidates,completion_state
05769fc4945b0f2d984f,FACTORY_CORPUS,121,9,61,Trumpet Ens.,BRASS,ACC5,LIMITED,3,1023,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
075aba57cdf2b37d063d,FACTORY_CORPUS,121,9,66,Jazz Tenor 1,REED,ACC5,FALLBACK,1,102,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
01d9a1a7214bd96684f4,FACTORY_CORPUS,121,9,73,Flute 2,PIPE,ACC1,FALLBACK,1,56,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9bbff786384d7d33fa61,FACTORY_CORPUS,121,9,80,Gliding Square,SYNTH_LEAD,ACC3,FALLBACK,1,14,UNKNOWN,12,8,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
033d4ac082e806556320,FACTORY_CORPUS,121,9,81,Glide Lead,SYNTH_LEAD,ACC4,FALLBACK,1,71,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
f649396463a1fbc99d38,FACTORY_CORPUS,121,9,90,Mega Synth,SYNTH_PAD,ACC4,FALLBACK,1,349,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
555a5dec69dc61d6d442,FACTORY_CORPUS,121,9,91,Full Vox Pad,SYNTH_PAD,ACC2,FALLBACK,1,131,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
a4f468f541ad03f32a71,FACTORY_CORPUS,121,10,0,Grand Piano RX,PIANO,ACC1,GOOD,6,3056,CONTEXT_DEPENDENT,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
57f87dd770394f74b5d4,FACTORY_CORPUS,121,10,4,Dyno Tine EP 1,PIANO,ACC2,GOOD,5,1520,MODERATE,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
bd4b408c3a7223740bdf,FACTORY_CORPUS,121,10,5,Phantom Tine,PIANO,ACC1,FALLBACK,2,427,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
81eb417c125027ad002a,FACTORY_CORPUS,121,10,16,BX3 Rock 1 V.,ORGAN,ACC3,FALLBACK,2,542,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
04091e8e30cd1bce59b2,FACTORY_CORPUS,121,10,18,Jimmy Organ V.,ORGAN,ACC2,LIMITED,3,132,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
4b209922a89dface1f8c,FACTORY_CORPUS,121,10,25,Mandolin Key Off,GUITAR,ACC4,LIMITED,3,5035,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
2c3d58a3b440ab905961,FACTORY_CORPUS,121,10,28,Clean Funk RX1,GUITAR,ACC2,STRONG,17,20433,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
811e3c846e336ec5e03f,FACTORY_CORPUS,121,10,30,Dist. Guitar RX2,GUITAR,ACC5,GOOD,7,1598,INSUFFICIENT_SPLIT_SUPPORT,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
8fa6133cb8b957acb92b,FACTORY_CORPUS,121,10,34,Picked Bass RX,BASS,BASS,LIMITED,4,1071,UNKNOWN,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
339fb121ae43379a9076,FACTORY_CORPUS,121,10,48,Symphonic Bows,ENSEMBLE,ACC4,FALLBACK,2,817,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9d5b4da92ab0257d185b,FACTORY_CORPUS,121,10,52,Slow Choir,ENSEMBLE,ACC2,FALLBACK,1,306,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
10aed75376d4f72d777e,FACTORY_CORPUS,121,10,56,Trumpet Pro 1,BRASS,ACC5,GOOD,6,1243,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d1295f36909f03a19b4b,FACTORY_CORPUS,121,10,57,Trombone Vel. 3,BRASS,ACC1,FALLBACK,1,36,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
abc9bd7413fb80e6a5da,FACTORY_CORPUS,121,10,61,Trombone Ens.,BRASS,ACC4,FALLBACK,2,820,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6fa361c3ad8203f61daa,FACTORY_CORPUS,121,10,81,Fire Wave,SYNTH_LEAD,ACC2,FALLBACK,1,312,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
411bcdc85130632b5a98,FACTORY_CORPUS,121,10,90,Tecno Phonic,SYNTH_PAD,ACC2,LIMITED,3,885,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
35e368909e6534bbb964,FACTORY_CORPUS,121,11,4,Club E. Piano,PIANO,ACC2,STRONG,11,5296,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
f086ce5070afa1e8d1e9,FACTORY_CORPUS,121,11,17,Perc. Organ 5 V.,ORGAN,ACC2,FALLBACK,1,31,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
a5b23159a1ea2987ad0d,FACTORY_CORPUS,121,11,21,Sweet Musette,ACCORDION_REED,ACC3,FALLBACK,2,631,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
f186c382bcc23049c077,FACTORY_CORPUS,121,11,24,Nylon Gtr Pro2,GUITAR,ACC4,GOOD,5,5912,INSUFFICIENT_SPLIT_SUPPORT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
23fe031488834377fe70,FACTORY_CORPUS,121,11,25,Mandolin Trem.,GUITAR,ACC5,FALLBACK,1,58,UNKNOWN,13,7,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
11a397bcf9f42b5b484a,FACTORY_CORPUS,121,11,27,Country Nu,GUITAR,ACC1,FALLBACK,1,173,UNKNOWN,14,6,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d1f39bd0978c96f331b3,FACTORY_CORPUS,121,11,28,Clean Funk RX2,GUITAR,ACC2,STRONG,12,7785,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
fd597770372f3ada1f15,FACTORY_CORPUS,121,11,33,More mid! Bass,BASS,BASS,LIMITED,3,1197,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
cf8d682043dd6c0a31f5,FACTORY_CORPUS,121,11,38,Digi Bass 3,BASS,BASS,LIMITED,3,1264,UNKNOWN,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
a0f023c6ce328494b426,FACTORY_CORPUS,121,11,48,Ensemble & Solo,ENSEMBLE,ACC4,FALLBACK,2,307,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6e8ec1e6906e8fe920a5,FACTORY_CORPUS,121,11,56,Trumpet Pro 2,BRASS,ACC5,FALLBACK,1,38,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
57d44fb45cc43b018b61,FACTORY_CORPUS,121,11,61,Trombones,BRASS,ACC4,GOOD,5,2139,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
b7609aa889a138716d16,FACTORY_CORPUS,121,11,65,Cool Sax Ens.,REED,ACC3,LIMITED,3,1259,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
5ad48dbb8a12f30b4e17,OFFICIAL_MANUAL_ONLY,121,11,73,Flute DNC,PIPE,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d92ffb208e625570bfee,FACTORY_CORPUS,121,11,81,Rezbo,SYNTH_LEAD,ACC3,FALLBACK,1,273,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
27d5146ef583fbfde03e,FACTORY_CORPUS,121,11,89,Vintage Pad,SYNTH_PAD,ACC3,FALLBACK,1,433,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
2c14d885f6dff3667f0a,FACTORY_CORPUS,121,11,91,Fresh Air 2,SYNTH_PAD,ACC4,STRONG,14,2578,CONTEXT_DEPENDENT,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
20e43a98b9461f3bf33b,FACTORY_CORPUS,121,12,24,Nylon Gtr RX1,GUITAR,ACC2,GOOD,8,9271,INSUFFICIENT_SPLIT_SUPPORT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6e17d9a09e1c44e6adf9,FACTORY_CORPUS,121,12,25,Reso. Guitar,GUITAR,ACC3,FALLBACK,1,577,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1c9fae71e7df172db631,FACTORY_CORPUS,121,12,27,Funky Wah RX,GUITAR,ACC2,GOOD,7,6195,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
13f98b4b77339d41f9d5,FACTORY_CORPUS,121,12,28,Funk Stein RX1,GUITAR,ACC2,GOOD,8,4614,INSUFFICIENT_SPLIT_SUPPORT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
7d0bc5754d1c9e466b5c,FACTORY_CORPUS,121,12,33,Finger Slap 1,BASS,BASS,FALLBACK,1,205,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
f3a14490e53dc678c316,FACTORY_CORPUS,121,12,48,Chamber Strings,ENSEMBLE,ACC3,FALLBACK,1,2525,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
2f406adc0f48c895cb04,FACTORY_CORPUS,121,12,52,Choir Light,ENSEMBLE,ACC3,FALLBACK,1,119,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1731d7254c999ff0991a,FACTORY_CORPUS,121,12,56,Sweet FlugelHorn,BRASS,ACC2,FALLBACK,1,187,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
2c6af121dd6465c0f0f3,OFFICIAL_MANUAL_ONLY,121,12,65,Alto Sax DNC,REED,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
51c20e703f479cdca048,OFFICIAL_MANUAL_ONLY,121,12,66,Tenor Sax DNC,REED,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
8387d23f6138830dc5bf,FACTORY_CORPUS,121,12,89,OB Pad,SYNTH_PAD,ACC1,FALLBACK,1,330,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
f28543e6a6db3f184b39,FACTORY_CORPUS,121,12,91,Pop Synth Pad 2,SYNTH_PAD,ACC1,FALLBACK,2,652,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
384c30bb0d2fcfa81c4f,FACTORY_CORPUS,121,13,5,White Pad EP,SYNTH_PAD,ACC1,GOOD,6,1368,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d2d1d848bf7d333348d9,FACTORY_CORPUS,121,13,16,Gospel Organ V.,ORGAN,ACC3,STRONG,26,24296,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
51c8b7fe0b4f1e7c03d6,OFFICIAL_MANUAL_ONLY,121,13,18,Jimmy Organ DNC,ORGAN,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
dc75a1bbfff64a2a0224,FACTORY_CORPUS,121,13,24,Nylon Gtr RX2,GUITAR,ACC2,GOOD,8,9075,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
564281fd58c0ffcd3608,FACTORY_CORPUS,121,13,25,Steel Slide Pro1,GUITAR,ACC1,LIMITED,3,3765,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
62c8f223a076a4506bcc,FACTORY_CORPUS,121,13,27,Clean Gtr Pro1,GUITAR,ACC3,GOOD,8,6529,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
e72539bf7fbe6fc22714,FACTORY_CORPUS,121,13,28,Funk Stein RX2,GUITAR,ACC3,GOOD,9,6249,INSUFFICIENT_SPLIT_SUPPORT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
633b9eb8992439fb8dc1,FACTORY_CORPUS,121,13,33,Finger Bass RX,BASS,BASS,STRONG,10,4774,CONTEXT_DEPENDENT,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
11a3ee2d691bbd723154,FACTORY_CORPUS,121,13,48,Arabic Strings,ENSEMBLE,ACC5,LIMITED,4,1233,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
4c215c405b8ffe690109,FACTORY_CORPUS,121,13,56,Flugel Horn Pro,BRASS,ACC5,FALLBACK,2,151,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
feffce0e1c2b84eb1f84,OFFICIAL_MANUAL_ONLY,121,13,57,Trombone DNC,BRASS,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
eb2ca87741702b385c93,FACTORY_CORPUS,121,13,61,Fat Brass,BRASS,ACC4,STRONG,10,6518,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
72ed6ce9025bf4f2f69e,OFFICIAL_MANUAL_ONLY,121,13,71,Clarinet DNC,REED,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
0b81972a3523cee43c56,FACTORY_CORPUS,121,14,21,Cassotto NorTune,ORGAN,ACC3,FALLBACK,1,199,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
f566c203c6c0688f71d1,FACTORY_CORPUS,121,14,24,Nylon Slide Pro,GUITAR,ACC1,GOOD,9,5876,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
94d07e71887683d2d4ee,FACTORY_CORPUS,121,14,25,Steel Slide Pro2,GUITAR,ACC2,GOOD,6,13553,CONTEXT_DEPENDENT,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
3ddb6f707478352e4c09,FACTORY_CORPUS,121,14,27,Single Coil Pro,GUITAR,ACC2,GOOD,8,5551,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ad177a4ace3811806a8f,FACTORY_CORPUS,121,14,28,Clean Guitar RX1,GUITAR,ACC2,STRONG,17,21847,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
4e667caf8053fa284489,FACTORY_CORPUS,121,14,38,Auto Pilot 1,BASS,ACC4,FALLBACK,1,467,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
64b46ffce47311bd0187,FACTORY_CORPUS,121,14,48,Orchestra Tutti1,ENSEMBLE,ACC2,FALLBACK,1,214,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
b590dd3aed5bd8982151,FACTORY_CORPUS,121,14,61,Dyna Brass 1,BRASS,ACC5,LIMITED,3,557,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d443ed72da40644f9a9b,FACTORY_CORPUS,121,15,4,Vel. Wurly,PIANO,ACC1,FALLBACK,1,4,UNKNOWN,8,12,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d03a5fbfba2757472327,FACTORY_CORPUS,121,15,5,FM Pad E.P.,SYNTH_PAD,ACC2,LIMITED,3,252,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9fe93d7d1694aebc5dc4,FACTORY_CORPUS,121,15,16,Organ Low 2 V.,ORGAN,ACC2,FALLBACK,1,113,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ec7d7774b36c9e072dd7,FACTORY_CORPUS,121,15,24,Nylon Guitar 2,GUITAR,ACC1,GOOD,5,5343,STABLE,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ee7614cb692f1f55f726,FACTORY_CORPUS,121,15,25,Steel Guitar RX1,GUITAR,ACC2,STRONG,19,31627,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
7f82153dc1941678921a,FACTORY_CORPUS,121,15,27,Clean Gtr Pro2,GUITAR,ACC2,GOOD,7,8250,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
333d152d83ab3847f58d,FACTORY_CORPUS,121,15,28,Clean Guitar RX2,GUITAR,ACC1,LIMITED,3,1167,UNKNOWN,14,6,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
3661462429d76667d156,FACTORY_CORPUS,121,15,48,Strings & Horns,ENSEMBLE,ACC5,FALLBACK,2,166,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
0039bd12b3fd7f1c2289,FACTORY_CORPUS,121,15,52,Femal Scat,ENSEMBLE,ACC4,FALLBACK,1,102,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
610644cf386cfaa8d631,FACTORY_CORPUS,121,15,56,Trumpet Expr.1,BRASS,ACC4,LIMITED,3,584,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
b1353377f2e831879edc,FACTORY_CORPUS,121,16,4,Tremolo Wurly,PIANO,ACC1,FALLBACK,1,12,UNKNOWN,12,8,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
f4a711aaefbfce365905,FACTORY_CORPUS,121,16,5,FM Stack E.P.,PIANO,ACC1,FALLBACK,1,56,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
acca8cd708136b16098b,FACTORY_CORPUS,121,16,16,Organ Mid V.,ORGAN,ACC5,FALLBACK,1,16,UNKNOWN,12,8,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1a25663b7fd6452fbdb4,FACTORY_CORPUS,121,16,21,2 Voices Musette,ACCORDION_REED,ACC1,FALLBACK,1,1420,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
317decfac5a6eb0cfe39,FACTORY_CORPUS,121,16,24,RealNylon Gtr ST,GUITAR,ACC3,GOOD,5,3095,MODERATE,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
bf4612a97113be02d5e8,FACTORY_CORPUS,121,16,25,Steel Guitar RX2,GUITAR,ACC2,STRONG,11,14054,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
58297675e9bae8e50487,FACTORY_CORPUS,121,16,27,Stra. Vel. Pro,GUITAR,ACC3,GOOD,6,9772,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
0bb3fa887a0d038fd6c6,FACTORY_CORPUS,121,16,28,Clean Guitar RX3,GUITAR,ACC2,GOOD,7,2843,INSUFFICIENT_SPLIT_SUPPORT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
bbf82691ddb8b75231c3,OFFICIAL_MANUAL_ONLY,121,16,33,Finger Bass DNC,BASS,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
fb5ed93082339bc45964,FACTORY_CORPUS,121,16,52,Male Scat,ENSEMBLE,ACC4,FALLBACK,1,57,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
3a09d6bce938295cc93b,FACTORY_CORPUS,121,16,56,Trumpet Pro 3,BRASS,ACC5,LIMITED,3,285,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
90515986130205a297ae,FACTORY_CORPUS,121,16,61,Brass & Sax,BRASS,ACC5,LIMITED,3,1348,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
2b736070dcb0b6ca50bc,FACTORY_CORPUS,121,17,24,Real Nylon Gtr,GUITAR,ACC3,GOOD,7,8862,STABLE,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6af3ae9549b26891c186,FACTORY_CORPUS,121,17,25,12 Strings Pro,GUITAR,ACC1,STRONG,11,13073,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
196c09631a5d748f49e8,FACTORY_CORPUS,121,17,28,Clean Guitar RX4,GUITAR,ACC2,LIMITED,4,4604,UNKNOWN,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
23ff8e8f053ebe595332,FACTORY_CORPUS,121,17,56,Alp Trumpet,BRASS,ACC5,FALLBACK,1,191,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
3fa0c0216055a35288d7,FACTORY_CORPUS,121,17,61,Film Brass,BRASS,ACC5,FALLBACK,1,9,UNKNOWN,12,8,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9f5a69e170f588e1ef07,FACTORY_CORPUS,121,18,4,Tine E.Piano RX,PIANO,ACC1,STRONG,13,3424,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6bb3e90dc41e26b50404,FACTORY_CORPUS,121,18,16,Drawbars Fast V.,ORGAN,ACC5,GOOD,5,730,INSUFFICIENT_SPLIT_SUPPORT,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
f5ceb05cda99b910fc3f,FACTORY_CORPUS,121,18,21,French Musette,ACCORDION_REED,ACC4,LIMITED,3,2319,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
cd38b71520c8a4504740,OFFICIAL_MANUAL_ONLY,121,18,24,Nylon Guitar DNC,GUITAR,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6a785aadb0e576d2d207,FACTORY_CORPUS,121,18,25,12 Strings RX,GUITAR,ACC3,LIMITED,4,7813,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
a6ee019f8bef370448f4,FACTORY_CORPUS,121,18,27,Chorus Gtr Pro,GUITAR,ACC3,STRONG,12,4356,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
0aced618537ac96f19fc,FACTORY_CORPUS,121,18,48,Strings & Glock.,ENSEMBLE,ACC3,FALLBACK,1,130,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
a48550e8ae677077badc,FACTORY_CORPUS,121,18,56,Trumpet Shake Y+,BRASS,ACC5,LIMITED,3,376,UNKNOWN,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
5a584c34a1cbfda3ee2c,FACTORY_CORPUS,121,19,4,Tine E.Piano,PIANO,ACC1,STRONG,11,3022,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
450cc7baeb30fd04b403,OFFICIAL_MANUAL_ONLY,121,19,24,Natural Nylon DNC,GUITAR,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
678727404bc89d946efd,FACTORY_CORPUS,121,19,25,Steel Guitar Pro,GUITAR,ACC2,STRONG,24,27978,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
f548ac39d7f4d6efc785,FACTORY_CORPUS,121,19,27,Vintage S.1,GUITAR,ACC3,LIMITED,3,142,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
a808867a99e9cfddb97d,FACTORY_CORPUS,121,19,28,Muted Guitar 2,GUITAR,ACC4,FALLBACK,1,40,UNKNOWN,13,7,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1bced95f9726894ba608,FACTORY_CORPUS,121,19,56,Concert Trumpet,BRASS,ACC3,FALLBACK,2,820,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
a8c2f32f2c0842baabad,FACTORY_CORPUS,121,20,4,Suit E.Piano 1,PIANO,ACC1,GOOD,6,1784,CONTEXT_DEPENDENT,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1676275e41482cb8c754,FACTORY_CORPUS,121,20,16,BX3 Jazz V.,ORGAN,ACC3,LIMITED,3,321,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
62b9f173719dd6e29297,FACTORY_CORPUS,121,20,25,Steel Guitar 3,GUITAR,ACC1,GOOD,7,3933,CONTEXT_DEPENDENT,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
e82ddbe1451717a1cf51,FACTORY_CORPUS,121,20,27,Clean Guitar 2,GUITAR,ACC2,GOOD,8,6317,CONTEXT_DEPENDENT,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
54280bbbae4a6581d824,OFFICIAL_MANUAL_ONLY,121,20,52,Scat Voices DNC,ENSEMBLE,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
49fc7019d771ab1c5210,FACTORY_CORPUS,121,20,56,Concert Trp.Pro,BRASS,ACC4,FALLBACK,2,6,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
