instrument_profile_id,msb,lsb,program,sound,role,family,origin,support_grade,stability,routing,protected,eligible_defects,controller_guards,grouped_proxy_models,unknown_count
NIP-7c2400904d0cb50e9e81,121,3,33,Finger E.Bass2,BASS,BASS,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-a9a01f8998d70000151b,121,3,34,Stein Bass,BASS,BASS,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-f38cd6838b9e62348a39,121,3,37,Dyna Slap Bass,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-81b60da37fc86aee2343,121,3,39,Attack Pulse,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-5f5651e0282d84415743,121,3,45,Double Strings,ACC3,STRINGS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-8325a78f076d9396719f,121,3,48,Stereo Strings,ACC3,ENSEMBLE,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-9feb11105290f7bb81c7,121,3,50,Analog Velve,ACC3,ENSEMBLE,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-c32700b2d374616d9a8e,121,3,57,Hard Trombone,ACC1,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-109bd4bdeba46b310a0c,121,3,57,Mute Ensemble 1,ACC1,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,4
NIP-17b926ec97e80c935987,121,3,59,Mute Ensemble 1,ACC2,BRASS,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-83720b8588ae05518182,121,3,61,Glen & Friends,ACC3,BRASS,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-bb347b6c4de32b2e330e,121,3,61,Mute Ensemble 1,ACC1,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-4eec185c9838fdaf7df7,121,3,63,Brass Pad,ACC4,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,8
NIP-1ab9c5b17c0341d798bf,121,3,65,Breathy Alto Sax,ACC3,REED,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-2217c3f49a69bcefc294,121,3,66,Tenor Breath,ACC4,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-74994f248d3bf0a66175,121,3,67,Baritone Sax Pro,ACC4,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-f02c9d3440b7b8d04dcb,121,3,71,Section Winds 1,ACC4,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-4d776ac83f925c38f2b5,121,3,89,Power Synth,ACC5,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-1f72895397f0ab617dae,121,3,90,Synth Sweeper,ACC3,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-f7e4052f3b5da6f3b031,121,3,96,Wave Cycle DNC,MANUAL_ONLY,SYNTH_FX,OFFICIAL_MANUAL_ONLY,NO_FACTORY_SUPPORT,NO_FACTORY_SUPPORT,PRESERVE,True,,,,22
NIP-8d665bfe9e3b2d1725eb,121,3,107,Kanoun Trem. 2,ACC1,ETHNIC,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,,,6
NIP-49b9e7b8b5e560d99ec2,121,3,109,HighlandBagPipes,ACC4,ETHNIC,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,,,8
NIP-a7da759bd6289684d2bb,121,3,120,Vox Wah Chick RX,ACC4,SFX,FACTORY_CORPUS,GOOD,INSUFFICIENT_SPLIT_SUPPORT,PRESERVE,True,,,,4
NIP-d84f78fa640c9485dca0,121,4,0,Classic Piano,ACC2,PIANO,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-d6417a677de41b8099b2,121,4,1,Piano & Pad,ACC1,SYNTH_PAD,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-d571f8900cd5432d291d,121,4,2,2000's Piano,ACC1,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,6
NIP-03cad057f5a7ae3009f7,121,4,4,Vintage EP,ACC1,PIANO,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-aa379fc1d446a80b7070,121,4,5,EP Phase,ACC1,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-5b527bede6bdc3a7f19c,121,4,16,Organ Low 1 V.,BASS,ORGAN,FACTORY_CORPUS,GOOD,INSUFFICIENT_SPLIT_SUPPORT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-d6bbbd39e877cd30b891,121,4,17,Organ Low Pc. V.,ACC5,ORGAN,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-419b7030f1ce911085fd,121,4,20,Pipe Flute 1,ACC4,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-9a855db9145046836e2c,121,4,23,"Acc.16,8' & Bass",ACC5,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,5
NIP-39ee58d087137eee2392,121,4,25,Steel Guitar 2,ACC1,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-6367ff7524d7eefc69f5,121,4,26,Pedal Steel Gtr2,ACC3,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-5eccded55373f8c95dfd,121,4,27,Vintage S.2,ACC3,GUITAR,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-da4f6d7e2b76277e7068,121,4,28,R&R Guitar,ACC3,GUITAR,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-65b10d26e5498656f801,121,4,30,Power Chords,ACC3,GUITAR,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-46893f9f12675016593a,121,4,32,Acous. Bass Pro2,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-32c2c7639a0dd5f26d3f,121,4,33,Finger E.Bass3,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-fba17078f1f8f4e4dea7,121,4,35,Dark R&B Bass1,BASS,BASS,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-4c9797fbc8d3f423297f,121,4,36,SlapFing Bass RX,BASS,BASS,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,PRESERVE,True,,1|2|64|80|81,,5
NIP-67533e9416e7dc66886d,121,4,48,Legato Strings,ACC4,ENSEMBLE,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-f5075ee04ee288f266e1,121,4,52,Take Voices 1,ACC5,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-db1c1be212183b00b9f1,121,4,55,Brass Impact,ACC4,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-6dc7192e08e4020ef0ba,121,4,56,Trumpet Expr.2,ACC5,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-fe226f509afd73022e6f,121,4,57,Soft Trombone,ACC5,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,4
NIP-057e789c63659218da13,121,4,59,Mute Ensemble 2,ACC3,BRASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-97e10ee6346054b5a93c,121,4,60,Horns & Ensemble,ACC3,BRASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-99b3dbe17aa88ca7939b,121,4,61,Big Band Brass 2,ACC4,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-4ef2076ad31a7a6c19e4,121,4,63,Big Panner,ACC3,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE,1|2|64|80|81|aftertouch|pitch_bend,,10
NIP-1922381c97738fe02dcc,121,4,64,Sweet Soprano 2,ACC5,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,7
NIP-14b76757308c4f7dafb6,121,4,66,Tenor Growl,ACC4,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,8
NIP-9dd0ab4d026e3499cb51,121,4,67,Baritone Sax 2,ACC4,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,4
NIP-c42ac9343ed5bba93805,121,4,71,Section Winds 2,ACC1,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-c621c6b1c1f32757210b,121,4,73,Flute Frullato,ACC3,PIPE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-b049a0f3868fd00382bd,121,4,80,Dance Lead,ACC4,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-5d6df4a7599b8105c29e,121,4,81,Seq. Analog,ACC5,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-9acf784cc97f4a83cf46,121,4,84,Metallic Rez,ACC3,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-a4c8b9433a06ef6254cb,121,4,97,Pods In Pad,ACC5,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-fe78fc3a79e0eb2f435a,121,4,98,Digi Bell,ACC5,SYNTH_FX,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,,,7
NIP-156d3d686f228beb64fb,121,4,102,Pan Reso,ACC2,SYNTH_FX,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,,,11
NIP-113d19810dada0731eaf,121,4,107,Kanoun Mix,ACC3,ETHNIC,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,,,6
NIP-655d3c797d8d57ea27c0,121,5,0,Jazz Piano,ACC1,PIANO,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-623016253134d08ad190,121,5,2,Chorus Piano,ACC1,PIANO,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-55b9b926ad2013d657ee,121,5,4,Pro Dyno EP,ACC1,PIANO,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-b30a8310d3c4258f56e9,121,5,5,Syn Piano X,ACC1,PIANO,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-2a465ee54c8bd5a46571,121,5,7,Clav RX,ACC2,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,64,,6
NIP-20c43ec0fa194ea65fb9,121,5,16,Dark Organ 2 V.,ACC3,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,5
NIP-44293eecbb5b46f5f99e,121,5,18,BX3 Rock 3 V.,ACC4,ORGAN,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,5
NIP-bc0d834cf12af0bbac11,121,5,22,Harmonica DNC,MANUAL_ONLY,ACCORDION_REED,OFFICIAL_MANUAL_ONLY,NO_FACTORY_SUPPORT,NO_FACTORY_SUPPORT,PRESERVE,True,,1|2|64|80|81|aftertouch|pitch_bend,,22
NIP-81b1b51b80a048b5aaa9,121,5,24,Ac.Guitar KeyOff,ACC2,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-1035f92fc891740cee46,121,5,25,Steel 12 String,ACC3,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-7d956a99df74c8dc42b8,121,5,26,Soft Jazz Guitar,ACC2,GUITAR,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-0284cc534c8c07789901,121,5,27,Proces.E.Guitar,ACC5,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-6d8b9a937469c8954ebf,121,5,27,Soft Jazz Guitar,ACC3,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,8
NIP-6fd55e4cee1d56238813,121,5,28,Stra. Chime,ACC4,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-90e0507107024be9f885,121,5,33,Stick Bass,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-3c3f184c580a415a3177,121,5,35,Dark R&B Bass2,BASS,BASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-aedaec726df10b719f20,121,5,36,SlapPick Bass RX,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,1|2|64|80|81,,4
NIP-9b59447f2b57bc8871df,121,5,37,The Other Slap,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-8092bf5faa6ccf51db13,121,5,38,30303 Bass,ACC4,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-1c86b614bae471067d10,121,5,39,Jungle Rez,BASS,BASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-c51c397390b23b4948fd,121,5,48,i3 Strings,ACC3,ENSEMBLE,FACTORY_CORPUS,STRONG,MODERATE,EXACT_PROXY_SUGGEST,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,coherent_phrase_velocity|coherent_sustain_chord_timing,5
NIP-b1bf5df7473a43c890e7,121,5,49,Movie Strings 1,ACC5,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,7
NIP-4d775303affde6a0f1ed,121,5,50,Analog Strings 1,ACC5,ENSEMBLE,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-92c8b305365fcbaf626d,121,5,52,Take Voices 2,ACC1,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-0611c77a2cec15bac482,121,5,56,Trumpet Pitch,ACC4,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-29243473b5bb26a01c92,121,5,57,Pitch Trombone,ACC2,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-3ad05586f82d41749b19,121,5,61,Sax & Brass,ACC3,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,8
NIP-83aba9ecb85dd752bd1c,121,5,65,Sweet Alto Sax 1,ACC4,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-ba900340eb2e9b058d59,121,5,66,Folk Sax,ACC4,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-f625f564af5c9298f4df,121,5,71,Clarinet Ens.,ACC3,REED,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,4
NIP-9d25be55d3092f0b0db1,121,5,78,Whistle DNC,MANUAL_ONLY,PIPE,OFFICIAL_MANUAL_ONLY,NO_FACTORY_SUPPORT,NO_FACTORY_SUPPORT,PRESERVE,True,,1|2|64|80|81|aftertouch|pitch_bend,,22
NIP-d5147bf843b16049a2a5,121,5,81,Power Saw,ACC3,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-1b74ff59b133f1d8dacc,121,5,84,Brian Sync,ACC5,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-5e260866ee1cf81e82e1,121,5,97,Noble Pad,ACC5,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,CHORD_DESYNC,1|2|64|80|81,,12
NIP-fe6f1bb755aeb97dabe0,121,5,98,Moving Bell,ACC5,SYNTH_FX,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,,,7
NIP-a3451b29dd4e18c43aa1,121,5,126,Footsteps,ACC3,SFX,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,,,7
NIP-999d98e2feffbb548279,121,6,4,Pro Stage EP,ACC1,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-66dd28fc3222b36e2ef6,121,6,5,Stereo Dig. EP,ACC3,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,6
NIP-e7ba17332e9b23c6478a,121,6,16,BX3 Full V.,ACC5,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
