msb,lsb,program,kit,key,hits,styles,v_absmin,v_workmin,v_idealmin,v_center,v_idealmax,v_workmax,v_absmax,dur_center,top_positions
120,0,90,Pop Std. Kit 2,38,957,4,66.0,101.0,101.0,114.0,124.0,124.0,127.0,2.0,"[[0,800],[96,117],[144,20],[108,10],[36,6],[48,4]]"
120,0,123,Analog Kit,44,951,7,21.0,40.0,56.0,91.0,95.0,101.0,127.0,12.0,"[[96,639],[0,156],[144,114],[48,42]]"
120,0,96,Elektro Kit 1,42,950,2,43.0,80.0,100.0,107.0,110.0,116.0,127.0,22.0,"[[0,470],[96,297],[144,128],[48,55]]"
120,0,30,House Kit RX1,51,944,5,34.0,52.0,58.0,77.0,88.5,95.0,106.0,1.0,"[[0,522],[96,414],[60,8]]"
120,0,4,Pop Std. Kit RX,40,942,11,12.0,68.0,102.0,106.0,110.0,127.0,127.0,2.0,"[[0,603],[96,178],[132,41],[144,38],[48,31],[180,23],[60,13],[84,5]]"
120,0,42,Brush Kit RX1,82,941,3,40.0,40.0,63.0,69.0,83.0,91.0,110.0,1.0,"[[96,460],[0,299],[144,178],[48,4]]"
120,0,89,Pop Std. Kit 1,69,930,3,59.0,59.0,74.0,74.0,105.0,124.0,127.0,1.0,"[[96,389],[0,256],[144,213],[48,70],[156,1],[168,1]]"
120,0,30,House Kit RX1,44,916,6,25.0,29.0,78.0,102.0,110.0,127.0,127.0,2.0,"[[0,477],[96,285],[48,77],[144,76],[156,1]]"
120,0,125,Brush Kit 1,35,915,7,28.0,66.0,88.0,103.0,114.0,125.0,127.0,2.0,"[[0,640],[96,101],[144,76],[48,28],[12,26],[132,19],[120,8],[180,6]]"
120,0,89,Pop Std. Kit 1,81,901,2,58.0,71.0,76.0,79.0,90.0,102.0,113.0,1503.0,"[[0,149],[60,120],[132,120],[72,64],[48,48],[108,48],[156,48],[96,48]]"
120,0,27,House Kit 2,54,901,5,32.0,38.0,66.0,98.0,114.0,119.0,127.0,1.0,"[[0,389],[96,356],[48,68],[144,68],[60,20]]"
120,0,1,Standard Kit RX2,51,896,11,37.0,45.0,58.0,95.0,102.0,117.0,127.0,12.0,"[[0,521],[96,282],[156,36],[48,26],[144,21],[60,10]]"
120,0,2,Standard Kit RX3,18,894,6,40.0,55.0,62.0,80.0,100.0,100.0,110.0,2.0,"[[0,410],[96,275],[132,188],[120,14],[12,3],[156,2],[108,1],[144,1]]"
120,0,33,Jazz Kit RX1,35,889,15,34.0,64.0,72.0,96.0,110.0,124.0,127.0,32.0,"[[0,576],[96,142],[132,85],[144,33],[156,32],[120,4],[84,4],[180,3]]"
120,0,43,Brush Kit RX2,51,886,8,19.0,43.0,60.25,90.0,125.0,127.0,127.0,23.0,"[[0,607],[132,94],[96,79],[120,17],[24,15],[144,13],[60,13],[72,11]]"
120,0,66,Trinity Perc.Kit,78,865,9,23.0,36.0,43.0,54.0,68.0,89.0,120.0,1.0,"[[96,316],[0,202],[48,163],[132,160],[156,8],[144,8],[72,6],[60,2]]"
120,0,43,Brush Kit RX2,37,865,7,38.0,45.0,55.0,70.0,106.0,121.0,124.0,2.0,"[[0,547],[132,182],[96,101],[60,16],[156,13],[180,2],[144,2],[48,2]]"
120,0,30,House Kit RX1,46,843,9,42.0,75.0,92.0,99.0,110.0,110.0,127.0,2.0,"[[96,678],[0,129],[144,20],[60,8],[156,5],[108,2],[48,1]]"
120,0,64,Percussion Kit,38,843,6,31.0,49.0,61.0,102.0,124.0,124.0,124.0,2.0,"[[0,579],[96,206],[132,37],[48,17],[144,4]]"
120,0,123,Analog Kit,49,839,6,12.0,33.0,40.0,48.0,60.0,72.0,127.0,1.0,"[[0,385],[96,217],[60,60],[180,27],[144,23],[132,18],[156,18],[168,18]]"
120,0,66,Trinity Perc.Kit,15,838,3,27.0,87.0,97.0,106.0,106.0,113.0,120.0,1.0,"[[0,705],[132,131],[96,2]]"
120,0,1,Standard Kit RX2,2,837,6,42.0,64.0,81.0,92.0,102.0,114.0,127.0,23.0,"[[0,581],[180,128],[132,60],[108,24],[96,11],[60,10],[156,8],[144,7]]"
120,0,2,Standard Kit RX3,54,816,9,25.0,40.0,50.0,60.0,98.0,108.0,127.0,17.0,"[[0,311],[96,262],[48,56],[144,56],[24,32],[72,32],[120,32],[168,32]]"
120,0,89,Pop Std. Kit 1,70,815,4,76.0,83.0,95.0,108.0,121.0,124.6,127.0,21.0,"[[96,392],[144,219],[0,72],[60,60],[132,60],[48,9],[108,1],[120,1]]"
120,0,64,Percussion Kit,22,798,6,33.0,70.0,94.0,94.0,102.0,108.0,127.0,1.0,"[[0,504],[96,214],[156,39],[144,22],[48,9],[12,2],[84,2],[108,2]]"
120,0,42,Brush Kit RX1,40,793,5,5.0,36.0,40.0,47.0,71.0,96.0,127.0,1.0,"[[0,751],[132,21],[96,10],[60,6],[12,5]]"
120,0,90,Pop Std. Kit 2,69,791,3,41.0,52.0,64.0,66.0,70.0,89.0,89.0,8.0,"[[96,428],[0,199],[144,164]]"
120,0,27,House Kit 2,69,791,2,47.0,47.0,61.0,87.0,92.0,120.0,120.0,47.0,"[[0,240],[96,239],[48,156],[144,156]]"
120,0,31,House Kit RX2,38,781,4,45.0,68.0,83.0,103.0,115.0,127.0,127.0,1.0,"[[0,404],[156,137],[60,114],[96,62],[48,52],[144,8],[120,2],[132,2]]"
120,0,5,Standard Kit RX1,24,774,10,1.0,50.0,80.0,108.0,113.0,119.0,127.0,1.0,"[[96,302],[0,298],[144,55],[48,48],[132,27],[60,10],[72,8],[156,6]]"
120,0,123,Analog Kit,38,768,7,4.0,34.0,47.0,80.0,104.0,111.0,120.0,1.0,"[[0,379],[144,204],[48,126],[96,57],[12,2]]"
120,0,27,House Kit 2,44,762,6,28.0,40.0,58.0,81.0,117.0,126.0,127.0,1.0,"[[96,392],[0,231],[156,47],[48,33],[144,31],[60,28]]"
120,0,17,Power Kit 2,42,759,1,28.0,70.0,72.0,90.0,108.0,114.0,114.0,12.0,"[[96,240],[0,234],[48,179],[144,62],[24,14],[168,11],[120,11],[72,7]]"
120,0,35,Jazz Kit RX3,54,758,1,30.0,30.0,30.0,50.0,62.0,70.0,127.0,1.0,"[[0,206],[60,184],[96,184],[156,184]]"
120,0,5,Standard Kit RX1,32,755,6,14.0,32.0,43.0,67.0,83.0,127.0,127.0,32.0,"[[144,201],[96,197],[0,182],[48,70],[168,20],[84,17],[120,13],[180,10]]"
120,0,42,Brush Kit RX1,35,750,12,34.0,60.9,73.0,82.0,102.0,127.0,127.0,1.0,"[[0,538],[132,110],[96,85],[36,6],[144,3],[60,2],[120,2],[12,2]]"
120,0,1,Standard Kit RX2,38,749,8,24.0,45.0,81.0,94.0,110.0,127.0,127.0,14.0,"[[0,375],[132,105],[180,76],[120,54],[96,31],[60,28],[156,20],[168,14]]"
120,0,33,Jazz Kit RX1,54,734,8,21.0,32.0,47.0,65.0,91.0,100.0,119.0,22.0,"[[0,310],[144,105],[48,104],[96,104],[132,71],[60,40]]"
120,0,9,HipHop Kit 1,54,734,1,42.0,48.0,54.0,57.0,61.0,72.0,74.0,1.0,"[[60,184],[96,184],[156,184],[0,182]]"
120,0,0,Standard Kit GM,44,727,3,76.0,88.0,88.0,88.0,88.0,110.0,114.0,8.0,"[[0,419],[96,308]]"
120,0,64,Percussion Kit,79,726,7,60.0,60.0,88.0,90.0,96.0,120.0,120.0,11.0,"[[0,483],[96,132],[132,108],[36,3]]"
120,0,35,Jazz Kit RX3,24,703,1,20.0,26.0,29.0,30.0,35.5,50.0,86.0,1.0,"[[60,219],[96,216],[156,204],[0,62],[120,1],[144,1]]"
120,0,64,Percussion Kit,40,691,6,38.0,58.0,68.0,92.0,114.0,114.0,116.0,7.0,"[[96,337],[0,146],[48,39],[84,36],[108,36],[132,36],[156,36],[144,22]]"
120,0,43,Brush Kit RX2,39,688,10,26.0,45.0,62.0,80.0,95.0,108.0,127.0,10.0,"[[0,270],[132,157],[156,56],[60,53],[168,34],[96,32],[144,27],[48,25]]"
120,0,64,Percussion Kit,37,684,8,15.0,43.0,58.0,65.0,106.0,114.0,122.0,15.0,"[[96,242],[48,151],[144,125],[0,74],[132,42],[180,16],[84,8],[24,6]]"
120,0,9,HipHop Kit 1,42,679,2,24.0,48.0,50.0,57.0,74.0,88.0,122.0,1.0,"[[0,236],[96,226],[156,94],[48,66],[144,45],[60,12]]"
120,0,35,Jazz Kit RX3,36,667,4,36.0,57.0,86.0,99.0,110.0,122.0,127.0,1.0,"[[0,460],[144,72],[132,60],[96,33],[60,12],[156,12],[12,10],[120,4]]"
120,0,125,Brush Kit 1,39,666,9,16.0,34.0,58.0,91.0,113.0,117.0,127.0,2.0,"[[0,282],[96,167],[120,46],[144,34],[72,33],[168,30],[48,25],[24,20]]"
120,0,4,Pop Std. Kit RX,35,657,6,83.0,96.6,105.0,110.0,120.0,127.0,127.0,48.0,"[[0,425],[96,146],[144,61],[132,10],[48,6],[108,3],[60,2],[156,2]]"
120,0,66,Trinity Perc.Kit,76,652,11,23.0,46.0,70.0,82.0,88.0,97.0,108.0,1.0,"[[0,292],[96,118],[132,104],[144,76],[48,55],[156,7]]"
120,0,5,Standard Kit RX1,49,642,27,4.0,36.0,76.0,100.0,110.0,120.0,127.0,2.0,"[[0,381],[96,36],[144,34],[132,33],[48,24],[36,23],[72,20],[120,14]]"
120,0,42,Brush Kit RX1,21,634,4,16.0,32.0,32.0,45.0,60.0,82.0,99.0,1.0,"[[0,394],[96,197],[144,19],[156,8],[180,8],[72,6],[48,2]]"
120,0,1,Standard Kit RX2,69,632,1,22.0,35.0,38.0,48.0,73.0,99.0,102.0,12.0,"[[0,160],[96,159],[144,81],[48,81],[60,72],[156,72],[168,4],[72,3]]"
120,0,1,Standard Kit RX2,0,627,9,31.0,38.0,45.0,52.0,61.0,62.0,97.0,1.0,"[[144,203],[132,93],[48,87],[96,75],[0,45],[168,37],[156,28],[120,19]]"
120,0,65,Latin Perc. Kit1,77,625,5,34.0,46.0,57.0,65.0,78.0,83.0,85.0,96.0,"[[0,564],[96,59],[180,2]]"
120,0,67,i30 Perc. Kit,30,623,6,64.0,90.0,95.0,98.0,112.0,115.0,127.0,32.0,"[[0,418],[96,195],[120,6],[156,4]]"
120,0,1,Standard Kit RX2,40,620,9,27.0,68.0,88.0,102.0,109.0,112.0,122.0,2.0,"[[0,235],[96,108],[132,79],[156,59],[60,43],[168,18],[180,16],[72,16]]"
120,0,27,House Kit 2,70,619,5,50.0,54.0,64.0,70.0,78.0,102.0,127.0,1.0,"[[0,252],[96,156],[60,117],[156,94]]"
120,0,27,House Kit 2,82,618,3,56.0,62.0,74.0,90.0,107.75,112.0,116.0,1.0,"[[96,320],[0,132],[48,83],[144,83]]"
120,0,117,Arabian Kit 2,42,618,2,48.0,61.0,66.0,93.0,102.0,105.0,108.0,36.0,"[[0,375],[96,235],[60,3],[108,3],[156,2]]"
120,0,2,Standard Kit RX3,45,612,20,1.0,60.0,68.0,90.0,110.0,120.0,127.0,2.0,"[[96,140],[0,134],[48,111],[144,106],[60,43],[132,33],[24,20],[12,7]]"
120,0,89,Pop Std. Kit 1,44,606,15,16.0,71.0,71.0,108.0,117.0,127.0,127.0,22.0,"[[0,518],[96,48],[132,27],[60,9],[48,2],[180,2]]"
120,0,97,Elektro Kit 2,42,606,1,89.0,91.0,93.0,101.0,117.0,117.0,119.0,23.0,"[[0,357],[96,234],[12,4],[108,4],[24,2],[132,2],[120,2],[48,1]]"
120,0,66,Trinity Perc.Kit,21,602,4,56.0,102.0,106.0,114.0,127.0,127.0,127.0,1.0,"[[0,543],[96,42],[132,17]]"
120,0,35,Jazz Kit RX3,38,601,4,13.0,45.0,54.0,85.0,120.0,127.0,127.0,1.0,"[[0,218],[144,135],[96,58],[60,57],[132,39],[156,35],[72,27],[120,11]]"
120,0,6,Standard Kit RX4,44,600,4,30.0,57.0,68.0,84.0,92.0,117.0,126.0,2.0,"[[0,308],[96,220],[144,17],[48,17],[60,16],[156,16],[36,6]]"
120,0,89,Pop Std. Kit 1,40,585,9,14.0,80.0,107.0,124.0,127.0,127.0,127.0,48.0,"[[0,326],[132,61],[96,47],[144,37],[60,31],[156,16],[48,13],[72,12]]"
120,0,0,Standard Kit GM,42,584,5,15.0,64.0,76.0,96.0,110.25,117.0,127.0,20.0,"[[0,256],[96,248],[144,25],[168,20],[72,20],[48,13],[12,2]]"
120,0,66,Trinity Perc.Kit,89,581,5,57.0,65.0,66.0,92.0,100.0,103.0,103.0,1.0,"[[0,363],[96,188],[132,14],[144,10],[48,6]]"
120,0,34,Jazz Kit RX2,16,581,8,73.0,90.0,100.0,113.0,118.0,125.0,127.0,1.0,"[[0,431],[96,91],[156,45],[144,8],[36,2],[60,2],[180,1],[84,1]]"
120,0,117,Arabian Kit 2,53,571,2,54.0,62.0,68.0,72.0,82.0,84.0,94.0,40.0,"[[96,294],[0,241],[48,26],[60,5],[156,5]]"
120,0,123,Analog Kit,35,569,6,12.0,25.0,54.0,71.0,96.0,105.0,122.0,1.0,"[[96,265],[0,134],[156,93],[60,64],[144,7],[48,6]]"
120,0,31,House Kit RX2,40,569,4,45.0,55.0,74.0,83.0,100.0,127.0,127.0,1.0,"[[0,292],[60,130],[156,92],[96,41],[48,7],[144,7]]"
120,0,89,Pop Std. Kit 1,82,569,4,27.0,57.0,67.0,77.0,95.0,117.0,117.0,48.0,"[[0,283],[96,84],[60,81],[132,68],[144,16],[120,16],[180,7],[12,5]]"
120,0,125,Brush Kit 1,36,568,7,54.0,80.0,92.0,92.0,117.0,121.0,127.0,2.0,"[[0,524],[96,20],[132,18],[156,4],[84,2]]"
120,0,123,Analog Kit,51,566,3,19.0,38.0,56.0,76.5,96.0,109.0,120.0,1.0,"[[0,209],[96,163],[180,27],[48,19],[132,18],[144,18],[156,18],[168,18]]"
120,0,0,Standard Kit GM,54,563,4,19.0,32.0,32.0,55.0,98.0,105.0,105.0,45.0,"[[96,192],[0,119],[48,86],[144,86],[168,20],[24,20],[72,20],[120,20]]"
120,0,66,Trinity Perc.Kit,80,562,10,20.0,43.0,47.0,54.0,61.0,82.0,101.0,1.0,"[[0,340],[96,95],[144,51],[132,40],[48,23],[60,5],[24,4],[36,2]]"
120,0,42,Brush Kit RX1,16,562,3,63.0,74.0,84.0,90.0,103.0,112.0,127.0,1.0,"[[96,305],[0,200],[144,55],[48,2]]"
120,0,67,i30 Perc. Kit,70,560,5,65.0,74.0,81.0,83.0,83.0,117.0,127.0,32.0,"[[0,279],[132,277],[48,2],[180,2]]"
120,0,32,Jazz Kit GM,38,560,3,15.0,63.0,80.0,96.0,110.0,114.0,120.0,45.0,"[[0,331],[96,152],[144,58],[48,17],[120,1],[168,1]]"
120,0,122,Electro Kit,69,560,1,42.0,46.0,48.0,72.0,109.0,126.0,126.0,2.0,"[[0,140],[48,140],[96,140],[144,140]]"
120,0,66,Trinity Perc.Kit,46,558,4,44.0,59.0,76.0,84.0,84.0,87.0,108.0,31.0,"[[0,230],[60,160],[84,64],[96,49],[48,20],[72,16],[24,16],[144,3]]"
120,0,11,Techno Kit 1,44,556,3,64.0,65.0,65.0,75.0,76.0,111.0,117.0,21.0,"[[0,286],[96,162],[60,100],[48,8]]"
120,0,5,Standard Kit RX1,57,554,29,1.0,1.0,6.25,82.0,110.0,120.0,127.0,1.0,"[[0,283],[96,56],[168,32],[132,28],[144,24],[48,23],[24,22],[72,19]]"
120,0,66,Trinity Perc.Kit,74,552,7,9.0,40.0,53.0,67.0,96.0,117.0,117.0,15.0,"[[0,321],[96,171],[144,48],[132,12]]"
120,0,27,House Kit 2,38,551,6,55.0,69.0,80.0,111.0,117.0,127.0,127.0,1.0,"[[0,364],[144,80],[48,52],[96,24],[60,21],[156,10]]"
120,0,41,Brush Kit 2,51,546,8,40.0,61.5,76.0,78.0,109.0,110.0,116.0,1.0,"[[0,322],[96,213],[144,7],[180,3],[48,1]]"
120,0,1,Standard Kit RX2,46,543,15,36.0,57.0,71.0,98.0,108.0,125.8,127.0,2.0,"[[96,231],[0,115],[144,74],[132,64],[60,12],[156,10],[168,5],[24,4]]"
120,0,30,House Kit RX1,39,537,5,24.0,35.0,42.0,82.0,114.0,126.0,126.0,2.0,"[[0,214],[96,177],[48,62],[144,47],[60,30],[156,7]]"
120,0,34,Jazz Kit RX2,37,537,16,39.0,76.0,92.0,94.0,110.0,122.0,127.0,2.0,"[[0,401],[96,69],[144,36],[156,27],[60,4]]"
120,0,43,Brush Kit RX2,35,537,5,60.0,90.0,95.0,104.0,115.0,120.0,127.0,32.0,"[[0,442],[96,50],[132,26],[60,10],[168,6],[156,2],[144,1]]"
120,0,30,House Kit RX1,40,533,4,60.0,86.0,104.0,110.0,122.0,122.0,127.0,2.0,"[[0,393],[96,93],[144,31],[48,14],[72,1],[156,1]]"
120,0,31,House Kit RX2,70,533,2,61.0,64.0,65.0,69.0,95.0,95.0,95.0,1.0,"[[48,145],[144,144],[0,122],[96,122]]"
120,0,66,Trinity Perc.Kit,61,532,2,49.0,61.0,72.0,114.0,116.0,118.0,122.0,1.0,"[[60,195],[0,93],[84,64],[96,56],[156,55],[132,37],[72,16],[24,16]]"
120,0,66,Trinity Perc.Kit,101,532,1,76.0,76.0,76.0,76.0,108.0,108.0,108.0,1.0,"[[0,532]]"
120,0,27,House Kit 2,36,531,5,3.0,80.0,94.0,117.0,127.0,127.0,127.0,1.0,"[[0,260],[96,139],[60,67],[156,54],[144,9],[48,2]]"
120,0,65,Latin Perc. Kit1,44,527,2,36.0,39.0,39.0,48.0,55.0,55.0,55.0,1.0,"[[96,218],[0,209],[144,100]]"
120,0,6,Standard Kit RX4,36,523,5,56.0,81.0,86.0,111.0,124.0,127.0,127.0,2.0,"[[96,205],[0,139],[156,59],[144,53],[60,41],[48,26]]"
120,0,26,House Kit 1,38,522,5,48.0,60.0,68.0,94.0,99.0,103.0,127.0,1.0,"[[0,326],[144,65],[48,61],[60,38],[156,26],[96,5],[180,1]]"
120,0,4,Pop Std. Kit RX,44,517,12,45.0,59.0,70.0,105.0,119.0,127.0,127.0,30.0,"[[0,367],[96,125],[12,14],[132,4],[60,4],[156,1],[144,1],[48,1]]"
120,0,64,Percussion Kit,29,512,4,32.0,55.0,68.0,73.0,79.0,93.2,118.0,23.0,"[[96,137],[0,124],[144,102],[48,80],[120,33],[168,32],[72,1],[24,1]]"
120,0,64,Percussion Kit,84,511,3,26.0,42.0,64.0,82.0,90.0,108.0,112.0,24.0,"[[0,180],[96,118],[180,86],[144,40],[120,38],[168,14],[156,10],[60,8]]"
120,0,1,Standard Kit RX2,59,511,8,45.0,50.0,69.0,90.0,104.0,110.0,127.0,11.0,"[[0,353],[96,125],[48,16],[144,15],[156,2]]"
120,0,28,House Kit 3,82,509,3,41.0,64.0,64.0,65.0,72.0,88.0,89.0,1.0,"[[96,277],[144,191],[0,30],[12,6],[24,2],[108,2],[72,1]]"
120,0,65,Latin Perc. Kit1,118,507,1,85.0,85.0,85.0,85.0,85.0,85.0,85.0,1.0,"[[0,255],[96,252]]"
120,0,43,Brush Kit RX2,36,505,8,41.0,68.0,68.0,86.0,100.0,102.8,127.0,1.0,"[[0,350],[132,108],[96,27],[144,10],[120,6],[12,2],[60,2]]"
120,0,65,Latin Perc. Kit1,70,505,1,17.0,21.0,23.0,87.0,99.0,101.0,105.0,82.0,"[[0,253],[96,252]]"
120,0,0,Standard Kit GM,38,503,3,13.0,45.0,81.0,81.0,81.0,87.0,113.0,8.0,"[[96,328],[144,62],[0,61],[48,25],[120,12],[168,9],[24,6]]"
120,0,48,Orchestra Kit GM,76,496,3,70.0,80.0,89.0,100.0,117.0,119.0,127.0,15.0,"[[96,159],[0,127],[156,79],[60,72],[36,37],[132,22]]"
120,0,73,Techno Kit RX,54,493,2,15.0,15.0,15.0,63.0,86.0,86.0,107.0,1.0,"[[0,152],[60,115],[96,115],[156,111]]"
120,0,64,Percussion Kit,86,489,2,59.0,66.0,75.0,79.0,102.0,112.0,126.0,25.0,"[[0,133],[96,120],[48,118],[144,118]]"
120,0,117,Arabian Kit 2,57,489,2,41.0,74.0,84.0,87.0,90.0,99.0,99.0,45.0,"[[0,283],[96,179],[156,8],[48,7],[60,5],[132,3],[144,3],[108,1]]"
120,0,89,Pop Std. Kit 1,49,486,19,88.0,92.0,100.0,107.0,121.0,127.0,127.0,43.0,"[[0,458],[96,7],[144,6],[60,4],[48,4],[120,4],[12,2],[108,1]]"
120,0,41,Brush Kit 2,36,481,7,27.0,48.0,66.0,87.0,102.0,108.0,122.0,1.0,"[[0,247],[96,82],[156,72],[144,58],[48,20],[120,2]]"
120,0,33,Jazz Kit RX1,57,479,23,2.0,26.0,73.5,91.0,105.0,115.0,127.0,2.5,"[[0,219],[132,74],[96,51],[156,28],[60,26],[36,19],[144,16],[168,10]]"
120,0,48,Orchestra Kit GM,59,473,6,43.0,82.0,89.0,100.0,122.0,127.0,127.0,18.0,"[[0,369],[96,54],[132,24],[144,6],[60,4],[12,3],[108,3],[120,2]]"
120,0,34,Jazz Kit RX2,7,472,8,19.0,28.0,43.0,48.0,54.0,96.7,98.0,1.0,"[[156,254],[60,201],[168,5],[132,4],[144,3],[48,2],[84,1],[180,1]]"
120,0,64,Percussion Kit,28,472,4,10.0,30.0,54.0,69.0,95.0,102.0,118.0,7.0,"[[0,185],[96,128],[144,93],[48,66]]"
120,0,35,Jazz Kit RX3,59,468,1,49.0,59.0,70.0,91.0,104.0,122.0,126.0,1.0,"[[0,239],[144,115],[156,68],[132,38],[72,8]]"
120,0,33,Jazz Kit RX1,49,466,23,2.0,30.0,66.0,92.0,110.0,117.0,127.0,2.0,"[[0,237],[132,50],[144,27],[96,26],[108,23],[12,22],[180,22],[48,20]]"
120,0,67,i30 Perc. Kit,69,464,4,67.0,79.0,81.0,83.0,83.0,109.0,109.0,32.0,"[[132,249],[0,211],[48,2],[180,2]]"
120,0,56,SFX Kit GM,45,462,1,29.0,34.0,45.0,50.0,77.0,94.0,102.0,1.0,"[[96,174],[144,115],[48,115],[0,58]]"
120,0,30,House Kit RX1,18,461,5,56.0,60.0,63.0,66.0,68.0,96.0,126.0,1.0,"[[48,189],[144,173],[0,75],[96,24]]"
120,0,125,Brush Kit 1,82,461,1,59.0,68.0,69.0,74.0,80.0,84.0,86.0,1.0,"[[0,231],[96,230]]"
120,0,11,Techno Kit 1,36,458,3,101.0,110.0,114.0,117.0,125.0,127.0,127.0,23.0,"[[0,349],[96,94],[144,11],[48,4]]"
120,0,66,Trinity Perc.Kit,81,455,9,60.0,78.0,84.0,87.0,90.0,99.0,105.0,1.0,"[[96,171],[0,133],[144,110],[132,38],[60,3]]"
120,0,26,House Kit 1,15,453,2,56.0,64.0,88.0,110.0,126.0,126.0,127.0,2.0,"[[0,262],[96,81],[144,61],[156,41],[48,8]]"
120,0,11,Techno Kit 1,37,452,2,20.0,20.0,45.0,45.0,55.0,55.0,127.0,21.0,"[[144,200],[96,149],[0,103]]"
120,0,1,Standard Kit RX2,39,452,4,84.0,92.0,92.0,94.0,119.0,119.0,119.0,1.0,"[[0,223],[180,155],[96,31],[144,30],[24,5],[12,4],[60,2],[36,1]]"
120,0,73,Techno Kit RX,44,437,2,75.0,114.0,114.0,124.0,124.0,124.0,127.0,1.0,"[[96,224],[156,188],[60,24],[0,1]]"
120,0,65,Latin Perc. Kit1,39,436,1,79.0,83.0,101.0,103.0,127.0,127.0,127.0,125.0,"[[0,436]]"
120,0,48,Orchestra Kit GM,47,435,2,29.0,59.0,70.0,89.0,113.0,125.0,127.0,23.0,"[[0,173],[96,97],[144,39],[48,32],[120,26],[168,26],[72,23],[24,19]]"
120,0,35,Jazz Kit RX3,44,434,5,45.0,81.3,94.0,118.0,127.0,127.0,127.0,1.0,"[[0,395],[96,16],[60,10],[12,7],[156,6]]"
120,0,5,Standard Kit RX1,21,428,3,50.0,60.0,85.0,112.0,123.0,123.0,127.0,1.0,"[[0,279],[132,55],[144,40],[60,28],[72,9],[120,7],[48,6],[168,4]]"
120,0,64,Percussion Kit,17,428,5,61.0,69.0,74.0,80.0,80.0,87.0,94.0,59.0,"[[0,366],[96,54],[12,4],[24,4]]"
120,0,42,Brush Kit RX1,46,428,15,33.0,66.0,76.0,92.0,110.0,114.0,127.0,2.0,"[[0,206],[132,115],[96,57],[120,29],[48,6],[180,4],[12,3],[24,2]]"
120,0,65,Latin Perc. Kit1,19,426,1,53.0,55.0,64.0,65.0,70.0,88.0,94.0,40.0,"[[0,142],[132,142],[60,142]]"
120,0,1,Standard Kit RX2,13,425,3,17.0,49.4,66.0,101.0,101.0,113.0,127.0,1.0,"[[0,219],[132,97],[144,24],[120,19],[48,19],[96,19],[60,10],[72,8]]"
120,0,12,Room Kit 2,42,424,2,62.0,65.0,65.0,105.0,113.0,117.0,127.0,2.0,"[[0,184],[96,176],[144,40],[156,16],[48,8]]"
120,0,32,Jazz Kit GM,42,420,3,67.0,91.0,101.0,101.0,120.0,123.0,123.0,127.0,"[[0,392],[96,28]]"
120,0,48,Orchestra Kit GM,41,414,4,6.0,41.0,55.0,86.5,106.0,122.0,127.0,21.0,"[[0,270],[96,31],[132,26],[144,15],[120,10],[48,10],[84,8],[180,8]]"
120,0,31,House Kit RX2,36,412,2,58.0,70.0,83.0,92.0,104.0,127.0,127.0,1.0,"[[0,161],[96,121],[156,104],[60,26]]"
120,0,1,Standard Kit RX2,30,409,1,56.0,82.0,82.0,90.0,96.0,102.0,114.0,2.0,"[[96,159],[0,152],[84,27],[144,25],[72,16],[168,16],[180,8],[120,3]]"
120,0,34,Jazz Kit RX2,82,407,3,48.0,51.0,52.0,69.0,75.0,88.4,99.0,23.0,"[[96,139],[144,135],[0,74],[48,59]]"
120,0,26,House Kit 1,40,405,4,49.0,57.0,68.0,98.0,114.0,126.0,127.0,1.0,"[[0,230],[144,70],[48,68],[96,26],[180,3],[156,3],[168,2],[24,1]]"
120,0,5,Standard Kit RX1,22,405,9,44.0,55.8,88.0,109.0,109.0,118.0,126.0,1.0,"[[0,286],[96,47],[132,30],[144,24],[156,6],[48,2],[60,2],[180,2]]"
120,0,5,Standard Kit RX1,13,404,5,31.0,75.2,103.0,119.0,120.0,126.0,127.0,1.0,"[[0,267],[48,33],[144,24],[96,18],[132,14],[72,13],[60,12],[156,12]]"
120,0,10,Jungle Kit,49,403,2,82.0,84.0,94.0,97.0,107.0,120.0,127.0,1.0,"[[96,177],[60,93],[156,82],[0,51]]"
120,0,11,Techno Kit 1,69,403,1,83.0,83.0,83.0,83.0,83.0,83.0,83.0,26.0,"[[0,203],[144,200]]"
120,0,66,Trinity Perc.Kit,77,402,8,20.0,37.0,49.0,75.0,102.0,102.0,120.0,1.0,"[[0,214],[96,48],[48,43],[132,41],[60,29],[144,27]]"
120,0,33,Jazz Kit RX1,19,402,3,71.0,85.0,95.0,113.0,115.0,123.0,127.0,45.0,"[[0,215],[96,126],[144,49],[132,6],[168,1],[36,1],[72,1],[84,1]]"
120,0,13,HipHop Kit 2,82,399,2,18.0,25.0,27.0,30.0,113.0,119.0,126.0,1.0,"[[48,116],[144,116],[0,85],[96,82]]"
120,0,42,Brush Kit RX1,22,399,7,22.0,37.0,44.0,67.0,90.0,97.0,111.0,1.0,"[[0,263],[96,93],[144,14],[156,9],[180,9],[132,8],[72,2],[168,1]]"
120,0,28,House Kit 3,44,399,4,58.0,61.0,69.0,85.0,117.0,127.0,127.0,1.0,"[[0,209],[96,69],[156,37],[144,27],[48,26],[60,26],[72,3],[168,2]]"
120,0,64,Percussion Kit,52,397,5,59.0,84.6,86.0,90.0,102.0,110.0,127.0,44.0,"[[0,249],[96,68],[156,49],[144,22],[108,5],[36,3],[180,1]]"
